@xmlns,@xmlns:xsi,@xsi:type,uid,codeType,libelle,libelleEdition,libelleAbrege,libelleAbrev,viMoDe,organeParent,chambre,regime,legislature,regimeJuridique,siteInternet,nombreReunionsAnnuelles,secretariat,listePays,positionPolitique,preseance,couleurAssociee
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO770101,MISINFO,Mission d’information sur les amendes de la circulation et du stationnement routier,,amendes,MIACSR,"{'dateDebut': '2019-12-13', 'dateAgrement': None, 'dateFin': None}",PO59048,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO732781,DELEGBUREAU,Délégation chargée des représentants d'intérêts et des groupes d'études,de la délégation chargée des représentants d'intérêts et des groupes d'études,RI et GE,REP,"{'dateDebut': '2017-06-29', 'dateAgrement': None, 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746684,GE,Cinéma et production audiovisuelle,CINÉMA ET PRODUCTION AUDIOVISUELLE,CINÉMA ET PRODUCTION AUDIOVISUELLE,CINÉMA,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Charles Boriaud', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO729937,MINISTERE,Ministère de l’intérieur,de l'intérieur,Intérieur,INT,"{'dateDebut': '2017-06-22', 'dateAgrement': None, 'dateFin': '2018-10-16'}",PO725688,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733082,GA,France-Ethiopie,de France-Ethiopie,Ethiopie,ETH,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Pascale Rey-Pantz', 'secretaire02': None}",{'paysRef': 'GOP756506'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO747205,GE,Sécurité,SÉCURITÉ,SÉCURITÉ,SÉCURITÉ,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': '2020-01-15'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO733859,MISINFO,"Mission d’application de la loi n° 2016-1087 du 8 août 2016 pour la reconquête de la biodiversité, de la nature et des paysages","de la mission d’application de la loi n° 2016-1087 du 8 août 2016 pour la reconquête de la biodiversité, de la nature et des paysages",Reconquête de la biodiversité,BIODIV,"{'dateDebut': '2017-07-05', 'dateAgrement': None, 'dateFin': '2018-06-20'}",PO419865,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO717438,ORGEXTPARL,Conseil consultatif de la garde nationale,,Conseil consultatif de la garde nationale,356,"{'dateDebut': '2016-10-13', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 7 du décret n° 2016-1364 du 13 octobre 2016,https://www.defense.gouv.fr/reserve/presentation-generale/gouvernance/gouvernance-de-la-garde-nationale,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO776280,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif aux conditions de mise sur le marché de certains produits phytopharmaceutiques en cas de danger sanitaire pour les betteraves sucrières,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif aux conditions de mise sur le marché de certains produits phytopharmaceutiques en cas de danger sanitaire pour les betteraves sucrières,Produits phytopharmaceutiques pour les betteraves sucrières,3298,"{'dateDebut': '2020-10-22', 'dateAgrement': None, 'dateFin': '2020-11-04'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733477,GA,France-Uruguay,de France-Uruguay,Uruguay,URUG,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Inès Fauconnier', 'secretaire02': None}",{'paysRef': 'GOP756574'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO732984,GA,France-Afrique du Sud,de France-Afrique du Sud,Afrique du Sud,AFS,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Christine Juberthie', 'secretaire02': None}",{'paysRef': 'GOP756494'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO778808,MISINFO,Mission d’information sur les dimensions européenne et internationale de la crise liée à la pandémie de covid-19,de la mission d’information sur les dimensions européenne et internationale de la crise liée à la pandémie de covid-19,Dimensions européenne et internationale crise pandémie de covid-19,PANDECOVID,"{'dateDebut': '2020-11-25', 'dateAgrement': None, 'dateFin': None}",PO59047,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO791621,MINISTERE,Ministère de la transition énergétique,de la transition énergétique,Transition énergétique,ENE,"{'dateDebut': '2022-05-21', 'dateAgrement': None, 'dateFin': None}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733247,GA,France-Roumanie,de France-Roumanie,Roumanie,ROU,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Lucian Iordache', 'secretaire02': None}",{'paysRef': 'GOP756406'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733407,GA,France-Koweit,de France-Koweit,Koweit,KOW,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Pascal Marchain', 'secretaire02': None}",{'paysRef': 'GOP756471'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO762655,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif à la croissance et la transformation des entreprises,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif à la croissance et la transformation des entreprises,Croissance et transformation des entreprises,1088,"{'dateDebut': '2019-02-12', 'dateAgrement': None, 'dateFin': '2019-04-11'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60179,ORGEXTPARL,Comité des finances locales,du Comité des finances locales,Finances locales,34,"{'dateDebut': '1979-01-03', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 1211-2 du code général des collectivités territoriales,https://www.collectivites-locales.gouv.fr/liste-des-membres-1,7,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO747017,GE,Jeux vidéo,JEUX VIDÉO,JEUX VIDÉO,JEUX VIDÉO,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Samy Imourra', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO791613,MINISTERE,Ministère de l’agriculture et de la souveraineté alimentaire,de l’agriculture et de la souveraineté alimentaire,Agriculture et souveraineté alimentaire,AGR,"{'dateDebut': '2022-05-21', 'dateAgrement': None, 'dateFin': None}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO685851,PARPOL,Guadeloupe unie Socialisme et réalités,Guadeloupe unie Socialisme et réalités,Guadeloupe unie Socialisme et réalités,GUSR,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO782025,MISINFO,Mission d'information sur la guerre des drones,de la mission d'information sur la guerre des drones,La guerre des drones,GUERDRONES,"{'dateDebut': '2021-03-10', 'dateAgrement': None, 'dateFin': '2021-07-07'}",PO59046,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733357,GA,France-Luxembourg,de France-Luxembourg,Luxembourg,LUX,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Valérie Checketts', 'secretaire02': None}",{'paysRef': 'GOP756431'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO226840,ORGEXTPARL,Conseil national de la sécurité routière,du Conseil national de la sécurité routière,Sécurité routière,176,"{'dateDebut': '2001-08-28', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article  L. 130-10 du code de la route,https://www.conseil-national-securite-routiere.fr/,0,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60156,ORGEXTPARL,Conseil d'administration de l'Office national des anciens combattants et victimes de guerre,du conseil d'administration de l'Office national des anciens combattants et victimes de guerre,Anciens combattants,8,"{'dateDebut': '1979-05-10', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 612-1 du code des pensions militaires d’invalidité et des victimes de la guerre,http://www.onac-vg.fr/fr/,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO782990,MISINFO,Groupe de travail sur les modalités d'organisation de la vie démocratique,du groupe de travail sur les modalités d'organisation de la vie démocratique,Vie démocratique,VIEDEMOCRA,"{'dateDebut': '2021-03-24', 'dateAgrement': None, 'dateFin': '2022-02-02'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO764414,MISINFO,Mission d'information sur l'évaluation de l'impact de la loi n° 2015-991 du 7 août 2015 relative à la nouvelle organisation territoriale de la République (loi NOTRe),de la mission d'information sur l'évaluation de l'impact de la loi n° 2015-991 du 7 août 2015 relative à la nouvelle organisation territoriale de la République (loi NOTRe),Loi NOTRe,LOI NOTRE,"{'dateDebut': '2019-03-12', 'dateAgrement': None, 'dateFin': '2019-12-18'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO773396,MINISTERE,Ministère des solidarités et de la santé,des solidarités et de la santé,Solidarités et santé,SSA,"{'dateDebut': '2020-07-07', 'dateAgrement': None, 'dateFin': '2022-05-16'}",PO773371,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO303484,ORGEXTPARL,Comité consultatif de la législation et de la réglementation financières,du Comité consultatif de la législation et de la réglementation financières,Législation et réglementation financières,201,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,Article L. 614-2 du code monétaire et financier,https://cclrf.banque-france.fr/presentation/composition,14,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO743795,MISINFO,Mission d'information sur les enjeux de la numérisation des armées,de la mission d'information sur les enjeux de la numérisation des armées,Enjeux de la numérisation des armées,NUMARM,"{'dateDebut': '2017-11-22', 'dateAgrement': None, 'dateFin': '2018-06-01'}",PO59046,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO754059,MISINFO,Mission d’information sur l’assujettissement à la fiscalité américaine des Français nés aux États-Unis,,Assujettissement à la fiscalité américaine des Français nés aux États-Unis,USACCIDENT,"{'dateDebut': '2018-03-21', 'dateAgrement': None, 'dateFin': '2019-05-15'}",PO59048,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO773997,MISINFO,Mission d'information flash sur les cours criminelles,de la mission d'information flash sur les cours criminelles,Cours criminelles,COURCRIM,"{'dateDebut': '2020-07-22', 'dateAgrement': None, 'dateFin': '2020-12-16'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO773378,MINISTERE,"Ministère de l’éducation nationale, de la jeunesse et des sports","de l’éducation nationale, de la jeunesse et des sports","Éducation nationale, jeunesse et sports",MEN,"{'dateDebut': '2020-07-07', 'dateAgrement': None, 'dateFin': '2022-05-16'}",PO773371,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733137,GA,France-Namibie,de France-Namibie,Namibie,NAM,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Pierre-François Derminon', 'secretaire02': None}",{'paysRef': 'GOP756500'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO763346,ORGEXTPARL,Commission départementale de coopération intercommunale,,Commission départementale de coopération intercommunale,388,"{'dateDebut': '2018-08-03', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 5211-43 du code général des collectivités territoriales,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO743895,MISINFO,Mission d’information sur les droits des femmes dans la diplomatie française : bilan et perspectives pour l’avenir,de la mission d’information sur les droits des femmes dans la diplomatie française : bilan et perspectives pour l’avenir,Droits des femmes dans la diplomatie française,FEMMES,"{'dateDebut': '2017-10-24', 'dateAgrement': None, 'dateFin': '2018-04-04'}",PO59047,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO778519,CMP,Commission mixte paritaire chargée de proposer un texte sur le projet de loi de financement de la sécurité sociale pour 2021,de la commission mixte paritaire chargée de proposer un texte sur le projet de loi de financement de la sécurité sociale pour 2021,Projet de loi de financement de la sécurité sociale pour 2021,3397,"{'dateDebut': '2020-11-12', 'dateAgrement': None, 'dateFin': '2020-11-30'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO732421,GROUPESENAT,Groupe La République En Marche,,Groupe La République En Marche,LREMP,"{'dateDebut': '2017-06-28', 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO773404,MINISTERE,Ministère de la transformation et de la fonction publiques,de la transformation et de la fonction publiques,Transformation et fonction publiques,TFP,"{'dateDebut': '2020-07-07', 'dateAgrement': None, 'dateFin': '2022-05-16'}",PO773371,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO771074,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi d’urgence pour faire face à l’épidémie de covid-19,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi d’urgence pour faire face à l’épidémie de covid-19,Covid-19,2762,"{'dateDebut': '2020-03-20', 'dateAgrement': None, 'dateFin': '2020-03-24'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO760529,MISINFO,Mission flash précocités et troubles associés : quelle prise en charge à l'école ?,,Prise en charge des enfants précoces,PRECOCITE,"{'dateDebut': '2018-11-21', 'dateAgrement': None, 'dateFin': '2019-01-22'}",PO419604,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO788852,MISINFO,Evaluation de la loi n° 2018-771 du 5 septembre 2018 pour la liberté de choisir son avenir professionnel,de la mission,Evaluation de la loi pour la liberté de choisir son avenir professionnel,AVENIRPRO,"{'dateDebut': '2021-05-05', 'dateAgrement': None, 'dateFin': None}",PO420120,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733011,GA,France-Afghanistan,de France-Afghanistan,Afghanistan,AFG,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Leyla Arslan', 'secretaire02': None}",{'paysRef': 'GOP756449'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO766090,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif aux compétences de la Collectivité européenne d'Alsace,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif aux compétences de la Collectivité européenne d'Alsace,Collectivité européenne Alsace,1844,"{'dateDebut': '2019-06-27', 'dateAgrement': None, 'dateFin': '2019-07-25'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO759271,MISINFO,Mission d'information sur la commune dans la nouvelle organisation territoriale,de la mission d'information sur la commune dans la nouvelle organisation territoriale,La commune dans la nouvelle organisation territoriale,ORGANTERRI,"{'dateDebut': '2018-10-02', 'dateAgrement': None, 'dateFin': '2019-07-24'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60196,ORGEXTPARL,Conseil d'administration du centre hospitalier national d'ophtalmologie des quinze-vingts,du conseil d'administration du Centre hospitalier national d'ophtalmologie des quinze-vingts,Quinze-vingts,53,"{'dateDebut': '1976-02-13', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article R. 6147-59 du code de la santé publique,https://www.quinze-vingts.fr/le_chno_des_quinze_vingts/gouvernance__1,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO710396,PARPOL,Les Républicains,Les Républicains,Les Républicains,REP,"{'dateDebut': '2015-12-01', 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO786857,CNPS,"Commission spéciale chargée d’examiner le projet de loi, adopté par le Sénat, en faveur de l'activité professionnelle indépendante","de la commission spéciale chargée d’examiner le projet de loi, adopté par le Sénat, en faveur de l'activité professionnelle indépendante",Commission spéciale - Activité professionelle indépendante,CSINDE,"{'dateDebut': '2021-10-29', 'dateAgrement': None, 'dateFin': '2022-02-14'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60170,ORGEXTPARL,Conseil supérieur de l'énergie,du Conseil supérieur de l'énergie,Énergie (Conseil supérieur),24,"{'dateDebut': '1946-04-08', 'dateAgrement': None, 'dateFin': None}",,,Assemblées nationales constituantes,,Articles  L. 142-41 du code de l'énergie,,27,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO778302,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif au retour de biens culturels à la République du Bénin et à la République du Sénégal,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi relatif au retour de biens culturels à la République du Bénin et à la République du Sénégal,Retour de biens culturels au Bénin et au Sénégal,3221,"{'dateDebut': '2020-11-05', 'dateAgrement': None, 'dateFin': '2020-12-17'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO781407,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi relative à la réforme du courtage de l’assurance et du courtage en opérations de banque et en services de paiement,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi relative à la réforme du courtage de l’assurance et du courtage en opérations de banque et en services de paiement,Courtage de l'assurance,2581,"{'dateDebut': '2021-02-17', 'dateAgrement': None, 'dateFin': '2021-04-01'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO786756,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi portant diverses dispositions de vigilance sanitaire,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi portant diverses dispositions de vigilance sanitaire,Vigilance sanitaire,4565,"{'dateDebut': '2021-10-27', 'dateAgrement': None, 'dateFin': '2021-11-05'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO786595,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi visant à définir les dispositions préalables à une réforme de l’indemnisation des catastrophes naturelles,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi visant à définir les dispositions préalables à une réforme de l’indemnisation des catastrophes naturelles,Catastrophes naturelles,3688,"{'dateDebut': '2021-10-21', 'dateAgrement': None, 'dateFin': '2021-12-16'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733352,GA,France-Liban,de France-Liban,Liban,LIBAN,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'Mme Leyla Arslan', 'secretaire02': None}",{'paysRef': 'GOP756445'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746612,GE,Action humanitaire,ACTION HUMANITAIRE,ACTION HUMANITAIRE,ACTHUMAN,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Pierre-Nicolas Guesdon', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO764950,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi relative au droit de résiliation sans frais des contrats de complémentaire santé,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi relative au droit de résiliation sans frais des contrats de complémentaire santé,Résiliation contrats complémentaire santé,1660,"{'dateDebut': '2019-05-03', 'dateAgrement': None, 'dateFin': '2019-07-04'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO733417,GA,France-Irlande,de France-Irlande,Irlande,IRL,"{'dateDebut': None, 'dateAgrement': '2017-07-19', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Julien Souplet', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO782688,MISINFO,Mission flash sur l'application de l'article 122-1 du code pénal,de la mission flash sur l'application de l'article 122-1 du code pénal,Article 122-1 code pénal,ART 122-1,"{'dateDebut': '2021-05-04', 'dateAgrement': None, 'dateFin': '2021-06-30'}",PO59051,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO746915,GE,Famille et adoption,FAMILLE ET ADOPTION,FAMILLE ET ADOPTION,FAMILADOPT,"{'dateDebut': None, 'dateAgrement': '2017-12-20', 'dateFin': None}",,,5ème République,15,,,,"{'secretaire01': 'M. Laurent Delrieu', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO733907,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social,Renforcement du dialogue social,4,"{'dateDebut': '2017-07-25', 'dateAgrement': None, 'dateFin': '2017-07-31'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO787059,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi portant mesures d’urgence pour assurer la régulation de l’accès au foncier agricole au travers de structures sociétaires,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion de la proposition de loi portant mesures d’urgence pour assurer la régulation de l’accès au foncier agricole au travers de structures sociétaires,Foncier agricole,3853,"{'dateDebut': '2021-11-04', 'dateAgrement': None, 'dateFin': '2021-12-13'}",,,5ème République,15,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
