acteurRef,mandatRef,parDelegation,position,organe,date,scrutin,groupe_majorite,nom,prenom,civ,libelleAbrev
PA794386,PM796893,False,pour,PO800538,2023-07-13,VTANR5L16V2295,contre,Métayer,Lysiane,Mme,RE
PA718850,PM796203,False,pour,PO800508,2023-03-14,VTANR5L16V1178,pour,Cordier,Pierre,M.,LR
PA607090,PM796761,False,pour,PO800508,2023-03-14,VTANR5L16V1178,pour,Vigier,Jean-Pierre,M.,LR
PA718784,PM796266,False,pour,PO800508,2023-03-14,VTANR5L16V1178,pour,Pauget,Éric,M.,LR
PA793508,PM796371,False,pour,PO800508,2023-03-14,VTANR5L16V1178,pour,Brigand,Hubert,M.,LR
PA794178,PM796755,False,pour,PO800508,2023-03-14,VTANR5L16V1178,pour,Taite,Jean-Pierre,M.,LR
PA722308,PM797229,False,pour,PO800508,2023-03-14,VTANR5L16V1178,pour,Serre,Nathalie,Mme,LR
PA721442,PM797253,False,pour,PO800508,2023-03-14,VTANR5L16V1178,pour,Petex,Christelle,Mme,LR
PA719608,PM796593,False,pour,PO793087,2023-03-14,VTANR5L16V1178,pour,Ménard,Emmanuelle,Mme,NI
PA793476,PM796344,False,pour,PO800508,2022-11-07,VTANR5L16V505,abstention,Dubois,Francis,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-11-07,VTANR5L16V505,pour,Ménard,Emmanuelle,Mme,NI
PA610654,PM797724,False,pour,PO800490,2022-10-28,VTANR5L16V463,pour,Nilor,Jean-Philippe,M.,LFI-NUPES
PA791824,PM797808,False,pour,PO800490,2022-10-28,VTANR5L16V463,pour,Legrain,Sarah,Mme,LFI-NUPES
PA795616,PM797589,False,pour,PO800490,2022-10-28,VTANR5L16V463,pour,Bilongo,Carlos Martens,M.,LFI-NUPES
PA267901,PM797841,False,pour,PO800508,2022-10-28,VTANR5L16V463,pour,Kamardine,Mansour,M.,LR
PA720696,PM796989,False,pour,PO800532,2022-10-28,VTANR5L16V463,pour,Descamps,Béatrice,Mme,LIOT
PA720976,PM797667,False,pour,PO800532,2022-10-28,VTANR5L16V463,pour,Mathiasin,Max,M.,LIOT
PA721046,PM797769,False,pour,PO800532,2022-10-28,VTANR5L16V463,pour,Bassire,Nathalie,Mme,LIOT
PA795244,PM797379,False,pour,PO800532,2022-10-28,VTANR5L16V463,pour,Lenormand,Stéphane,M.,LIOT
PA796078,PM797838,False,pour,PO800532,2022-10-28,VTANR5L16V463,pour,Youssouffa,Estelle,Mme,LIOT
PA720684,PM797082,False,pour,PO800508,2023-01-18,VTANR5L16V866,pour,Dumont,Pierre-Henri,M.,LR
PA642847,PM796872,False,pour,PO800508,2023-01-18,VTANR5L16V866,pour,Bazin,Thibault,M.,LR
PA267429,PM796722,False,pour,PO800508,2023-07-04,VTANR5L16V2129,pour,Cinieri,Dino,M.,LR
PA719272,PM796347,False,pour,PO800508,2023-07-04,VTANR5L16V2129,pour,Meunier,Frédérique,Mme,LR
PA719318,PM796470,False,pour,PO800508,2023-07-04,VTANR5L16V2129,pour,Anthoine,Emmanuelle,Mme,LR
PA720386,PM796908,False,pour,PO800508,2023-07-04,VTANR5L16V2129,pour,Di Filippo,Fabien,M.,LR
PA794994,PM797232,False,pour,PO800508,2023-07-04,VTANR5L16V2129,pour,Portier,Alexandre,M.,LR
PA719608,PM796593,False,pour,PO793087,2023-07-04,VTANR5L16V2129,pour,Ménard,Emmanuelle,Mme,NI
PA309643,PM797403,False,pour,PO793087,2024-01-30,VTANR5L16V3290,pour,Besse,Véronique,Mme,NI
PA719608,PM796593,False,pour,PO793087,2022-11-16,VTANR5L16V583,pour,Ménard,Emmanuelle,Mme,NI
PA643134,PM796758,False,pour,PO800508,2023-11-21,VTANR5L16V3004,abstention,Valentin,Isabelle,Mme,LR
PA794038,PM796668,False,pour,PO800508,2023-11-21,VTANR5L16V3004,abstention,Neuder,Yannick,M.,LR
PA793194,PM796200,False,pour,PO800538,2023-06-22,VTANR5L16V1951,contre,Vuibert,Lionel,M.,RE
PA608826,PM797256,False,pour,PO800508,2023-06-22,VTANR5L16V1951,pour,Duby-Muller,Virginie,Mme,LR
PA267766,PM796980,False,pour,PO800532,2023-06-22,VTANR5L16V1951,contre,Bricout,Guy,M.,LIOT
PA608826,PM797256,True,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Duby-Muller,Virginie,Mme,LR
PA330008,PM796158,False,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Breton,Xavier,M.,LR
PA332523,PM796683,False,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Dalloz,Marie-Christine,Mme,LR
PA605991,PM796428,False,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Genevard,Annie,Mme,LR
PA721410,PM797316,False,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Bonnivard,Émilie,Mme,LR
PA608416,PM797133,False,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Hetzel,Patrick,M.,LR
PA642847,PM796872,False,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Bazin,Thibault,M.,LR
PA722390,PM797214,True,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Corneloup,Josiane,Mme,LR
PA794058,PM796686,True,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Gruet,Justine,Mme,LR
PA346782,PM797691,False,pour,PO800508,2024-06-03,VTANR5L16V4027,pour,Juvin,Philippe,M.,LR
PA333421,PM796881,False,pour,PO800532,2024-06-03,VTANR5L16V4027,contre,Pancher,Bertrand,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2024-06-03,VTANR5L16V4027,pour,Ménard,Emmanuelle,Mme,NI
PA793476,PM796344,False,pour,PO800508,2022-11-07,VTANR5L16V514,abstention,Dubois,Francis,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-11-07,VTANR5L16V514,pour,Ménard,Emmanuelle,Mme,NI
PA608826,PM797256,False,pour,PO800508,2023-10-05,VTANR5L16V2666,pour,Duby-Muller,Virginie,Mme,LR
PA266797,PM796812,False,pour,PO800508,2023-10-05,VTANR5L16V2666,pour,Gosselin,Philippe,M.,LR
PA783457,PM796992,False,pour,PO800508,2023-10-05,VTANR5L16V2666,pour,Habert-Dassault,Victor,M.,LR
PA718784,PM796266,False,pour,PO800508,2024-01-29,VTANR5L16V3283,pour,Pauget,Éric,M.,LR
PA719318,PM796470,False,pour,PO800508,2024-01-29,VTANR5L16V3283,pour,Anthoine,Emmanuelle,Mme,LR
PA720630,PM797094,False,pour,PO800508,2024-01-29,VTANR5L16V3283,pour,Minot,Maxime,M.,LR
PA722390,PM797214,False,pour,PO800508,2024-01-29,VTANR5L16V3283,pour,Corneloup,Josiane,Mme,LR
PA794058,PM796686,True,pour,PO800508,2024-01-29,VTANR5L16V3283,pour,Gruet,Justine,Mme,LR
PA795406,PM797466,False,pour,PO800508,2024-01-29,VTANR5L16V3283,pour,Périgault,Isabelle,Mme,LR
PA719968,PM832556,False,pour,PO800508,2024-01-29,VTANR5L16V3283,pour,Bonnet,Sylvie,Mme,LR
PA719608,PM796593,False,pour,PO793087,2024-01-29,VTANR5L16V3283,pour,Ménard,Emmanuelle,Mme,NI
PA721486,PM797517,False,pour,PO800532,2023-05-24,VTANR5L16V1625,contre,Naegelen,Christophe,M.,LIOT
PA722390,PM797214,False,pour,PO800508,2023-04-12,VTANR5L16V1416,contre,Corneloup,Josiane,Mme,LR
PA793476,PM796344,False,pour,PO800508,2023-04-12,VTANR5L16V1416,contre,Dubois,Francis,M.,LR
PA793508,PM796371,False,pour,PO800508,2023-04-12,VTANR5L16V1416,contre,Brigand,Hubert,M.,LR
PA719608,PM796593,False,pour,PO793087,2023-04-12,VTANR5L16V1416,pour,Ménard,Emmanuelle,Mme,NI
PA783457,PM796992,False,pour,PO800508,2022-10-28,VTANR5L16V429,abstention,Habert-Dassault,Victor,M.,LR
PA795244,PM797379,False,pour,PO800532,2022-10-28,VTANR5L16V429,pour,Lenormand,Stéphane,M.,LIOT
PA309643,PM797403,False,pour,PO793087,2023-12-06,VTANR5L16V3145,pour,Besse,Véronique,Mme,NI
PA719718,PM796692,False,pour,PO800538,2024-02-29,VTANR5L16V3375,contre,Maillart-Méhaignerie,Laurence,Mme,RE
PA721816,PM797571,False,pour,PO800508,2023-05-17,VTANR5L16V1560,abstention,Boucard,Ian,M.,LR
PA719608,PM796593,False,pour,PO793087,2023-05-17,VTANR5L16V1560,pour,Ménard,Emmanuelle,Mme,NI
PA719608,PM796593,False,pour,PO793087,2022-10-27,VTANR5L16V408,pour,Ménard,Emmanuelle,Mme,NI
PA605991,PM796428,False,pour,PO800508,2023-11-13,VTANR5L16V2947,pour,Genevard,Annie,Mme,LR
PA722110,PM797853,False,pour,PO800502,2023-11-13,VTANR5L16V2947,pour,Wulfranc,Hubert,M.,GDR-NUPES
PA794650,PM797040,False,pour,PO800502,2023-11-13,VTANR5L16V2947,pour,Tellier,Jean-Marc,M.,GDR-NUPES
PA720696,PM796989,False,pour,PO800532,2023-11-13,VTANR5L16V2947,pour,Descamps,Béatrice,Mme,LIOT
PA721984,PM797367,False,pour,PO800484,2023-03-23,VTANR5L16V1271,contre,Latombe,Philippe,M.,DEM
PA795244,PM797379,False,pour,PO800532,2023-03-23,VTANR5L16V1271,pour,Lenormand,Stéphane,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2023-03-23,VTANR5L16V1271,pour,Ménard,Emmanuelle,Mme,NI
PA309643,PM797403,False,pour,PO793087,2023-10-30,VTANR5L16V2810,pour,Besse,Véronique,Mme,NI
PA1206,PM797637,False,pour,PO793087,2023-10-30,VTANR5L16V2810,pour,Dupont-Aignan,Nicolas,M.,NI
PA607553,PM796875,False,pour,PO800496,2023-07-17,VTANR5L16V2346,contre,Potier,Dominique,M.,SOC
PA719608,PM796593,False,pour,PO793087,2023-07-17,VTANR5L16V2346,pour,Ménard,Emmanuelle,Mme,NI
PA719608,PM796593,False,pour,PO793087,2023-04-06,VTANR5L16V1365,pour,Ménard,Emmanuelle,Mme,NI
PA718910,PM796245,False,pour,PO800538,2023-02-09,VTANR5L16V923,contre,Colomb-Pitollat,Claire,Mme,RE
PA267429,PM796722,False,pour,PO800508,2023-02-09,VTANR5L16V923,pour,Cinieri,Dino,M.,LR
PA794178,PM796755,False,pour,PO800508,2023-02-09,VTANR5L16V923,pour,Taite,Jean-Pierre,M.,LR
PA719024,PM796305,False,pour,PO800484,2023-02-09,VTANR5L16V923,contre,Blanchet,Christophe,M.,DEM
PA719640,PM796575,False,pour,PO800484,2023-02-09,VTANR5L16V923,contre,Mette,Sophie,Mme,DEM
PA722284,PM797238,False,pour,PO800484,2023-02-09,VTANR5L16V923,contre,Fuchs,Bruno,M.,DEM
PA720976,PM797667,False,pour,PO800532,2023-02-09,VTANR5L16V923,pour,Mathiasin,Max,M.,LIOT
PA796078,PM797838,False,pour,PO800532,2023-02-09,VTANR5L16V923,pour,Youssouffa,Estelle,Mme,LIOT
PA267429,PM796722,False,pour,PO800508,2022-11-07,VTANR5L16V510,pour,Cinieri,Dino,M.,LR
PA721410,PM797316,False,pour,PO800508,2022-11-07,VTANR5L16V510,pour,Bonnivard,Émilie,Mme,LR
PA720630,PM797094,False,pour,PO800508,2022-11-07,VTANR5L16V510,pour,Minot,Maxime,M.,LR
PA332228,PM796704,False,pour,PO800514,2022-11-07,VTANR5L16V510,contre,Benoit,Thierry,M.,HOR
PA721486,PM797517,False,pour,PO800532,2022-11-07,VTANR5L16V510,contre,Naegelen,Christophe,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2022-11-07,VTANR5L16V510,pour,Ménard,Emmanuelle,Mme,NI
PA794130,PM796731,False,pour,PO800490,2023-11-13,VTANR5L16V2951,contre,Kerbrat,Andy,M.,LFI-NUPES
PA774962,PM797766,True,pour,PO800502,2023-11-13,VTANR5L16V2951,pour,Lebon,Karine,Mme,GDR-NUPES
PA795240,PM824815,False,pour,PO800502,2023-11-13,VTANR5L16V2951,pour,Reid Arbelot,Mereana,Mme,GDR-NUPES
PA794778,PM797115,False,pour,PO800526,2023-05-24,VTANR5L16V1617,pour,Regol,Sandra,Mme,ECOLO
PA795058,PM797277,False,pour,PO800526,2023-05-24,VTANR5L16V1617,pour,Bayou,Julien,M.,ECOLO
PA610654,PM797724,False,pour,PO800490,2022-10-24,VTANR5L16V359,pour,Nilor,Jean-Philippe,M.,LFI-NUPES
PA1206,PM797637,False,pour,PO793087,2022-10-24,VTANR5L16V359,pour,Dupont-Aignan,Nicolas,M.,NI
PA1206,PM797637,False,pour,PO793087,2023-03-29,VTANR5L16V1325,pour,Dupont-Aignan,Nicolas,M.,NI
PA719608,PM796593,False,pour,PO793087,2023-03-29,VTANR5L16V1325,pour,Ménard,Emmanuelle,Mme,NI
PA719608,PM796593,False,pour,PO793087,2023-07-20,VTANR5L16V2442,pour,Ménard,Emmanuelle,Mme,NI
PA1008,PM796623,False,pour,PO800496,2023-10-03,VTANR5L16V2626,contre,David,Alain,M.,SOC
PA721816,PM797571,False,pour,PO800508,2024-04-10,VTANR5L16V3697,contre,Boucard,Ian,M.,LR
PA606098,PM796449,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Marleix,Olivier,M.,LR
PA608826,PM797256,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Duby-Muller,Virginie,Mme,LR
PA721410,PM797316,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Bonnivard,Émilie,Mme,LR
PA607090,PM796761,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Vigier,Jean-Pierre,M.,LR
PA719318,PM796470,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Anthoine,Emmanuelle,Mme,LR
PA643134,PM796758,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Valentin,Isabelle,Mme,LR
PA642847,PM796872,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Bazin,Thibault,M.,LR
PA720630,PM797094,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Minot,Maxime,M.,LR
PA346054,PM797679,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Maquet,Emmanuel,M.,LR
PA722390,PM797214,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Corneloup,Josiane,Mme,LR
PA793508,PM796371,False,pour,PO800508,2023-12-06,VTANR5L16V3154,pour,Brigand,Hubert,M.,LR
PA795746,PM797661,False,pour,PO800490,2023-02-13,VTANR5L16V958,abstention,Léaument,Antoine,M.,LFI-NUPES
PA267429,PM796722,False,pour,PO800508,2023-02-13,VTANR5L16V958,contre,Cinieri,Dino,M.,LR
PA720684,PM797082,False,pour,PO800508,2023-02-13,VTANR5L16V958,contre,Dumont,Pierre-Henri,M.,LR
PA721816,PM797571,False,pour,PO800508,2023-02-13,VTANR5L16V958,contre,Boucard,Ian,M.,LR
PA719318,PM796470,False,pour,PO800508,2023-02-13,VTANR5L16V958,contre,Anthoine,Emmanuelle,Mme,LR
PA720630,PM797094,False,pour,PO800508,2023-02-13,VTANR5L16V958,contre,Minot,Maxime,M.,LR
PA346054,PM797679,False,pour,PO800508,2023-02-13,VTANR5L16V958,contre,Maquet,Emmanuel,M.,LR
PA1008,PM796623,False,pour,PO800496,2023-02-13,VTANR5L16V958,pour,David,Alain,M.,SOC
PA794494,PM796959,False,pour,PO800496,2023-02-13,VTANR5L16V958,pour,Vicot,Roger,M.,SOC
PA793708,PM796488,False,pour,PO800526,2023-02-13,VTANR5L16V958,abstention,Peytavie,Sébastien,M.,ECOLO
PA721046,PM797769,False,pour,PO800532,2023-02-13,VTANR5L16V958,pour,Bassire,Nathalie,Mme,LIOT
PA795244,PM797379,False,pour,PO800532,2023-02-13,VTANR5L16V958,pour,Lenormand,Stéphane,M.,LIOT
PA720422,PM797022,False,pour,PO793087,2023-02-13,VTANR5L16V958,pour,Quatennens,Adrien,M.,NI
PA721522,PM797430,False,pour,PO800538,2022-12-07,VTANR5L16V688,contre,Batut,Xavier,M.,RE
PA1874,PM796383,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Le Fur,Marc,M.,LR
PA720644,PM797103,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Nury,Jérôme,M.,LR
PA720586,PM797088,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Vatin,Pierre,M.,LR
PA643134,PM796758,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Valentin,Isabelle,Mme,LR
PA346054,PM797679,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Maquet,Emmanuel,M.,LR
PA722390,PM797214,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Corneloup,Josiane,Mme,LR
PA793094,PM796140,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Ray,Nicolas,M.,LR
PA793476,PM796344,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Dubois,Francis,M.,LR
PA794410,PM796911,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Seitlinger,Vincent,M.,LR
PA330909,PM796314,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Descoeur,Vincent,M.,LR
PA266793,PM796317,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Bony,Jean-Yves,M.,LR
PA722308,PM797229,False,pour,PO800508,2022-12-07,VTANR5L16V688,pour,Serre,Nathalie,Mme,LR
PA719266,PM796485,False,pour,PO800484,2022-12-07,VTANR5L16V688,contre,Cubertafon,Jean-Pierre,M.,DEM
PA719608,PM796593,False,pour,PO793087,2022-12-07,VTANR5L16V688,pour,Ménard,Emmanuelle,Mme,NI
PA720684,PM797082,False,pour,PO800508,2022-10-31,VTANR5L16V487,pour,Dumont,Pierre-Henri,M.,LR
PA794702,PM797070,False,pour,PO800484,2023-04-13,VTANR5L16V1435,contre,Lingemann,Delphine,Mme,DEM
PA794234,PM796791,False,pour,PO800514,2023-04-13,VTANR5L16V1435,pour,Gernigon,François,M.,HOR
PA794818,PM797136,True,pour,PO800514,2023-04-13,VTANR5L16V1435,pour,Kochert,Stéphanie,Mme,HOR
PA721750,PM797715,False,pour,PO800538,2023-11-30,VTANR5L16V3097,contre,Calvez,Céline,Mme,RE
PA607553,PM796875,False,pour,PO800496,2023-11-30,VTANR5L16V3097,pour,Potier,Dominique,M.,SOC
PA643192,PM797097,False,pour,PO800496,2023-11-30,VTANR5L16V3097,pour,Jourdan,Chantal,Mme,SOC
PA774958,PM797355,False,pour,PO800496,2023-11-30,VTANR5L16V3097,pour,Leseul,Gérard,M.,SOC
PA794008,PM796653,False,pour,PO800526,2023-11-30,VTANR5L16V3097,contre,Chatelain,Cyrielle,Mme,ECOLO
PA722390,PM797214,False,pour,PO800508,2023-12-06,VTANR5L16V3168,abstention,Corneloup,Josiane,Mme,LR
PA642847,PM796872,False,pour,PO800508,2023-07-19,VTANR5L16V2406,pour,Bazin,Thibault,M.,LR
PA342240,PM796707,False,pour,PO800508,2023-07-19,VTANR5L16V2406,pour,Bourgeaux,Jean-Luc,M.,LR
PA719608,PM796593,False,pour,PO793087,2023-07-19,VTANR5L16V2406,pour,Ménard,Emmanuelle,Mme,NI
PA330240,PM796155,False,pour,PO800508,2023-07-12,VTANR5L16V2277,pour,Ciotti,Éric,M.,LR
PA266797,PM796812,False,pour,PO800508,2023-07-12,VTANR5L16V2277,pour,Gosselin,Philippe,M.,LR
PA605991,PM796428,False,pour,PO800508,2023-07-12,VTANR5L16V2277,pour,Genevard,Annie,Mme,LR
PA608016,PM797100,False,pour,PO800508,2023-07-12,VTANR5L16V2277,pour,Louwagie,Véronique,Mme,LR
PA720630,PM797094,False,pour,PO800508,2023-07-12,VTANR5L16V2277,pour,Minot,Maxime,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-10-14,VTANR5L16V297,pour,Ménard,Emmanuelle,Mme,NI
PA721816,PM797571,False,pour,PO800508,2023-10-05,VTANR5L16V2671,pour,Boucard,Ian,M.,LR
PA642847,PM796872,False,pour,PO800508,2022-07-18,VTANR5L16V19,pour,Bazin,Thibault,M.,LR
PA720630,PM797094,False,pour,PO800508,2022-07-18,VTANR5L16V19,pour,Minot,Maxime,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-07-18,VTANR5L16V19,pour,Ménard,Emmanuelle,Mme,NI
PA793476,PM796344,False,pour,PO800508,2023-05-04,VTANR5L16V1467,contre,Dubois,Francis,M.,LR
PA795244,PM797379,False,pour,PO800532,2023-05-04,VTANR5L16V1467,contre,Lenormand,Stéphane,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2023-05-04,VTANR5L16V1467,pour,Ménard,Emmanuelle,Mme,NI
PA643175,PM796794,False,pour,PO800538,2022-07-18,VTANR5L16V23,contre,Dupont,Stella,Mme,RE
PA642764,PM796524,False,pour,PO800496,2022-07-18,VTANR5L16V23,pour,Aviragnet,Joël,M.,SOC
PA719608,PM796593,False,pour,PO793087,2023-06-14,VTANR5L16V1827,pour,Ménard,Emmanuelle,Mme,NI
PA330008,PM796158,False,pour,PO800508,2022-11-15,VTANR5L16V574,abstention,Breton,Xavier,M.,LR
PA793476,PM796344,False,pour,PO800508,2022-11-15,VTANR5L16V574,abstention,Dubois,Francis,M.,LR
PA793508,PM796371,False,pour,PO800508,2022-11-15,VTANR5L16V574,abstention,Brigand,Hubert,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-11-15,VTANR5L16V574,pour,Ménard,Emmanuelle,Mme,NI
PA795176,PM797343,True,pour,PO800538,2023-07-06,VTANR5L16V2192,contre,Metzdorf,Nicolas,M.,RE
PA795926,PM797757,False,pour,PO800538,2023-07-06,VTANR5L16V2192,contre,Pellerin,Emmanuel,M.,RE
PA721816,PM797571,False,pour,PO800508,2022-11-16,VTANR5L16V586,pour,Boucard,Ian,M.,LR
PA642847,PM796872,False,pour,PO800508,2022-11-16,VTANR5L16V586,pour,Bazin,Thibault,M.,LR
PA793476,PM796344,False,pour,PO800508,2022-11-16,VTANR5L16V586,pour,Dubois,Francis,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-11-16,VTANR5L16V586,pour,Ménard,Emmanuelle,Mme,NI
PA720334,PM796884,False,pour,PO800484,2023-11-08,VTANR5L16V2933,contre,Pahun,Jimmy,M.,DEM
PA793624,PM796440,False,pour,PO800496,2023-11-08,VTANR5L16V2933,pour,Brun,Philippe,M.,SOC
PA774958,PM797355,False,pour,PO800496,2023-11-08,VTANR5L16V2933,pour,Leseul,Gérard,M.,SOC
PA720696,PM796989,False,pour,PO800532,2023-11-08,VTANR5L16V2933,pour,Descamps,Béatrice,Mme,LIOT
PA796078,PM797838,False,pour,PO800532,2023-11-08,VTANR5L16V2933,pour,Youssouffa,Estelle,Mme,LIOT
PA346782,PM797691,False,pour,PO800508,2022-10-14,VTANR5L16V320,pour,Juvin,Philippe,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-10-14,VTANR5L16V320,pour,Ménard,Emmanuelle,Mme,NI
PA793508,PM796371,False,pour,PO800508,2023-11-29,VTANR5L16V3053,contre,Brigand,Hubert,M.,LR
PA1206,PM797637,False,pour,PO793087,2023-11-29,VTANR5L16V3053,pour,Dupont-Aignan,Nicolas,M.,NI
PA794426,PM796917,False,pour,PO800514,2024-02-01,VTANR5L16V3327,pour,Le Hénanff,Anne,Mme,HOR
PA332523,PM796683,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Dalloz,Marie-Christine,Mme,LR
PA721816,PM797571,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Boucard,Ian,M.,LR
PA719318,PM796470,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Anthoine,Emmanuelle,Mme,LR
PA643134,PM796758,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Valentin,Isabelle,Mme,LR
PA720386,PM796908,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Di Filippo,Fabien,M.,LR
PA720630,PM797094,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Minot,Maxime,M.,LR
PA266793,PM796317,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Bony,Jean-Yves,M.,LR
PA722308,PM797229,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Serre,Nathalie,Mme,LR
PA783457,PM796992,False,pour,PO800508,2022-07-26,VTANR5L16V171,contre,Habert-Dassault,Victor,M.,LR
PA795998,PM797796,False,pour,PO800502,2022-07-26,VTANR5L16V171,contre,K/Bidi,Emeline,Mme,GDR-NUPES
PA719608,PM796593,False,pour,PO793087,2022-07-26,VTANR5L16V171,pour,Ménard,Emmanuelle,Mme,NI
PA719286,PM796353,False,pour,PO800532,2023-06-08,VTANR5L16V1789,pour,Colombani,Paul-André,M.,LIOT
PA720976,PM797667,False,pour,PO800532,2023-06-08,VTANR5L16V1789,pour,Mathiasin,Max,M.,LIOT
PA721046,PM797769,False,pour,PO800532,2023-06-08,VTANR5L16V1789,pour,Bassire,Nathalie,Mme,LIOT
PA793210,PM796212,False,pour,PO800532,2023-06-08,VTANR5L16V1789,pour,Panifous,Laurent,M.,LIOT
PA794626,PM797028,False,pour,PO800532,2023-06-08,VTANR5L16V1789,pour,Saint-Huile,Benjamin,M.,LIOT
PA796078,PM797838,False,pour,PO800532,2023-06-08,VTANR5L16V1789,pour,Youssouffa,Estelle,Mme,LIOT
PA822617,PM822619,True,pour,PO800532,2023-06-08,VTANR5L16V1789,pour,Froger,Martine,Mme,LIOT
PA720630,PM797094,False,pour,PO800508,2023-12-06,VTANR5L16V3150,pour,Minot,Maxime,M.,LR
PA309643,PM797403,False,pour,PO793087,2023-12-06,VTANR5L16V3150,pour,Besse,Véronique,Mme,NI
PA720976,PM797667,False,pour,PO800532,2022-10-13,VTANR5L16V275,abstention,Mathiasin,Max,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2022-10-13,VTANR5L16V275,pour,Ménard,Emmanuelle,Mme,NI
PA608826,PM797256,False,pour,PO800508,2022-07-26,VTANR5L16V176,contre,Duby-Muller,Virginie,Mme,LR
PA607090,PM796761,False,pour,PO800508,2022-07-26,VTANR5L16V176,contre,Vigier,Jean-Pierre,M.,LR
PA608016,PM797100,False,pour,PO800508,2022-07-26,VTANR5L16V176,contre,Louwagie,Véronique,Mme,LR
PA643134,PM796758,False,pour,PO800508,2022-07-26,VTANR5L16V176,contre,Valentin,Isabelle,Mme,LR
PA720630,PM797094,False,pour,PO800508,2022-07-26,VTANR5L16V176,contre,Minot,Maxime,M.,LR
PA722390,PM797214,False,pour,PO800508,2022-07-26,VTANR5L16V176,contre,Corneloup,Josiane,Mme,LR
PA783457,PM796992,False,pour,PO800508,2022-07-26,VTANR5L16V176,contre,Habert-Dassault,Victor,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-07-26,VTANR5L16V176,pour,Ménard,Emmanuelle,Mme,NI
PA793736,PM796503,False,pour,PO800490,2023-11-08,VTANR5L16V2926,abstention,Clouet,Hadrien,M.,LFI-NUPES
PA721816,PM797571,False,pour,PO800508,2023-11-08,VTANR5L16V2926,pour,Boucard,Ian,M.,LR
PA720630,PM797094,False,pour,PO800508,2023-11-08,VTANR5L16V2926,pour,Minot,Maxime,M.,LR
PA720976,PM797667,False,pour,PO800532,2023-04-06,VTANR5L16V1369,pour,Mathiasin,Max,M.,LIOT
PA606098,PM796449,False,pour,PO800508,2022-11-07,VTANR5L16V511,pour,Marleix,Olivier,M.,LR
PA267429,PM796722,False,pour,PO800508,2022-11-07,VTANR5L16V511,pour,Cinieri,Dino,M.,LR
PA332523,PM796683,False,pour,PO800508,2022-11-07,VTANR5L16V511,pour,Dalloz,Marie-Christine,Mme,LR
PA721410,PM797316,False,pour,PO800508,2022-11-07,VTANR5L16V511,pour,Bonnivard,Émilie,Mme,LR
