@xmlns,@xmlns:xsi,@xsi:type,uid,codeType,libelle,libelleEdition,libelleAbrege,libelleAbrev,viMoDe,organeParent,chambre,regime,legislature,regimeJuridique,siteInternet,nombreReunionsAnnuelles,secretariat,listePays,positionPolitique,preseance,couleurAssociee
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,GroupePolitique_type,PO800514,GP,Horizons et apparentés,du groupe Horizons et apparentés,HOR,HOR,"{'dateDebut': '2022-06-28', 'dateAgrement': None, 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,Minoritaire,7,#32B3CA
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO808161,GA,France-Norvège,de France-Norvège,Norvège,NOR,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Camille Pagua', 'secretaire02': None}",{'paysRef': 'GOP756393'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO807351,GA,France-Luxembourg,de France-Luxembourg,Luxembourg,LUX,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Valérie Checketts', 'secretaire02': None}",{'paysRef': 'GOP756431'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO808191,GA,France-Thaïlande,de France-Thaïlande,Thaïlande,THAI,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Didier Eifermann', 'secretaire02': None}",{'paysRef': 'GOP756455'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO761239,PARPOL,Rassemblement national,Rassemblement national,Rassemblement national,RN,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO801907,MINISTERE,"Secrétariat d’État auprès du ministre de la transition écologique et de la cohésion des territoires, chargé de la ruralité","auprès du ministre de la transition écologique et de la cohésion des territoires, chargé de la ruralité",Ruralité,RURAL,"{'dateDebut': '2022-07-05', 'dateAgrement': None, 'dateFin': '2022-11-28'}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO808171,GE,Gens du voyage,GENS DU VOYAGE,GENS DU VOYAGE,GENSVOYAGE,"{'dateDebut': None, 'dateAgrement': '2022-12-07', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Raphaël Cazaux', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO808251,GA,France-Amérique centrale,de France-Amérique centrale,Amérique centrale,AMQC,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Julien Barbot', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO693055,ORGEXTPARL,Conseil national du numérique (formation élargie),du Conseil national du numérique (formation élargie),Numérique,304,"{'dateDebut': '2012-12-13', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 33 de la loi  n° 2018-699 du 3 août 2018,https://cnnumerique.fr/,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO717308,ORGEXTPARL,Comité de massif des Alpes,,Comité massif des Alpes,364,"{'dateDebut': '2016-12-28', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 7 de la loi n° 85-30 du 9 janvier 1985,http://www.cget.gouv.fr/montagne/commissariats-de-massifs,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60252,ORGEXTPARL,Commission supérieure du numérique et des postes,de la Commission supérieure du numérique et des postes,Postes et communications,112,"{'dateDebut': '1990-07-02', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 125  du code des postes et des communications électroniques,https://csnp.fr/,10,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO415381,ORGEXTPARL,Commission nationale chargée de l'examen du respect des obligations de réalisation de logements sociaux,de la Commission nationale chargée de l'examen du respect des obligations de réalisation de logements sociaux,Réalisation de logements sociaux,243,"{'dateDebut': '2008-06-13', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 302-9-1-1 du code de la construction et de l’habitation,,0,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO784396,ORGEXTPARL,Conseil de surveillance chargé du suivi et du contrôle de la recherche et de la mise en œuvre d’alternatives aux produits phytopharmaceutiques contenant une ou des substances actives de la famille des néonicotinoïdes ou présentant des modes d’action identiques à ceux de ces substances,,Conseil de surveillance néonicotinoïdes,397,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO807785,GA,France-Cameroun,de France-Cameroun,Cameroun,CAM,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Pascal Marchain', 'secretaire02': None}",{'paysRef': 'GOP756512'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO810274,MISINFO,Mission d'information sur la rémunération de l'épargne populaire et des classes moyennes,,Rémunération épargne populaire,EPARGNEPOP,"{'dateDebut': '2022-12-08', 'dateAgrement': None, 'dateFin': None}",PO59048,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO807451,GE,"Commerce, artisanat et métiers d'art","COMMERCE, ARTISANAT ET MÉTIERS D'ART","COMMERCE, ARTISANAT ET MÉTIERS D'ART",COMMERCE,"{'dateDebut': None, 'dateAgrement': '2022-12-07', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Thomas Wittwer', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO717325,ORGEXTPARL,Comité de bassin Artois-Picardie,,Comité bassin Artois-Picardie,370,"{'dateDebut': '2016-12-28', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 213-8 du code de l’environnement,http://www.eaufrance.fr/s-informer/agir-et-participer/participer/concertation/les-comites-de-bassin,0,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO709206,ORGEXTPARL,Conseil supérieur de l'Agence France-Presse,du Conseil supérieur de l'Agence France-Presse,AFP,341,"{'dateDebut': '2015-06-23', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 4 de la loi n° 57-32 du 10 janvier 1957,https://www.afp.com/fr/lagence/propos/les-gouvernances,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO815629,ORGEXTPARL,"Commission nationale indépendante de reconnaissance et de réparation des préjudices subis par les harkis, les autres personnes rapatriées d'Algérie anciennement de statut civil de droit local et les membres de leurs famille",,Commission reconnaissance harkis,406,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO286005,GROUPESENAT,Groupe Les Républicains,du groupe Les Républicains,Les Républicains,UMPPO,"{'dateDebut': '2002-12-11', 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO709162,ORGEXTPARL,Comité national d'orientation et de suivi du fods de soutien mentionné à l'article 92 de la loi du 29 décembre 2013 de finances pour 2014,du Comité national d'orientation et de suivi du fods de soutien mentionné à l'article 92 de la loi du 29 décembre 2013 de finances pour 2014,Fonds de soutien,322,"{'dateDebut': '2014-04-29', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 92 de la loi n° 2013-1278 du 29 décembre 2013 de finances pour 2014,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO808216,GE,Illettrisme et illectronisme,ILLETTRISME ET ILLECTRONISME,ILLETTRISME ET ILLECTRONISME,ILLETTRISM,"{'dateDebut': None, 'dateAgrement': '2022-12-07', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. François-Xavier Baylé', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO717327,ORGEXTPARL,Comité de bassin Loire-Bretagne,,Comité de bassin Loire-Bretagne,371,"{'dateDebut': '2016-12-28', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 213-8 du code de l’environnement,https://agence.eau-loire-bretagne.fr/home/comite-de-bassin/comite-bassin-loire-bretagne-concertation-des-acteurs-de-leau.html,0,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO201269,DELEG,Délégation de l'Assemblée nationale aux droits des femmes et à l'égalité des chances entre les hommes et les femmes,de la délégation de l'Assemblée nationale aux droits des femmes et à l'égalité des chances entre les hommes et les femmes,Délégation de l'Assemblée nationale aux droits des femmes,EGA,"{'dateDebut': '1999-07-12', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO808126,GA,France-Seychelles,de France-Seychelles,Seychelles,SEY,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Patricia Antoine', 'secretaire02': None}",{'paysRef': 'GOP756551'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO709188,ORGEXTPARL,Conseil national des villes,du Conseil national des villes,Conseil national des villes,333,"{'dateDebut': '2015-01-24', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 2 bis de la loi n° 2014-173 du 21 février 2014,http://www.cget.gouv.fr/territoires/quartiers-de-la-politique-de-la-ville/conseil-national-des-villes,10,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO806430,PARPOL,Ensemble,,Ensemble,ENSEM,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO791643,MINISTERE,"Secrétariat d’État auprès de la ministre de l’Europe et des affaires étrangères, chargé du développement, de la francophonie et des partenariats internationaux","auprès de la ministre de l’Europe et des affaires étrangères, chargé du développement, de la francophonie et des partenariats internationaux","Développement, francophonie et partenariats internationaux",EAEDE,"{'dateDebut': '2022-05-21', 'dateAgrement': None, 'dateFin': None}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO791597,MINISTERE,Ministère de la justice,de la justice,Justice,JUS,"{'dateDebut': '2022-05-21', 'dateAgrement': None, 'dateFin': None}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO744127,DELEG,Délégation aux collectivités territoriales et à la décentralisation,de la délégation aux collectivités territoriales et à la décentralisation,Délégation aux collectivités territoriales et à la décentralisation,COLTER,"{'dateDebut': '2017-11-28', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO716998,ORGEXTPARL,Comité stratégique de l’établissement public société canal seine-nord europe,du comité stratégique de l’établissement public société canal seine-nord europe,Comité stratégique Canal Seine-Nord Europe,359,"{'dateDebut': '2016-04-21', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 4 de l'ordonnance n° 2016-489 du 21 avril 2016,https://www.canal-seine-nord-europe.fr/Acteurs/La-Societe-du-Canal-Seine-Nord-Europe,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO816676,CMP,"Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi portant diverses dispositions d'adaptation au droit de l'Union européenne dans les domaines de l'économie, de la santé, du travail, des transports et de l'agriculture","de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi portant diverses dispositions d'adaptation au droit de l'Union européenne dans les domaines de l'économie, de la santé, du travail, des transports et de l'agriculture",DDADUE,619,"{'dateDebut': '2023-01-25', 'dateAgrement': None, 'dateFin': '2023-02-28'}",,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO807618,GA,France-République du Paraguay,de France-République du Paraguay,Paraguay,PAR,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. David Boisbourdin', 'secretaire02': None}",{'paysRef': 'GOP756572'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO709174,ORGEXTPARL,Comité chargé d'assister la plate-forme nationale des interceptions judiciaires,du Comité chargé d'assister la plate-forme nationale des interceptions judiciaires,Comité code procédure pénale,326,"{'dateDebut': '2014-10-09', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 230-45 du code de procédure pénale,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO707219,ORGEXTPARL,Expertise France,,AFETI,328,"{'dateDebut': '2014-12-29', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 12 de la loi n° 2010-873 du 27 juillet 2010,http://www.europe-international-et-formation.eu/union-europeenne-formation/actualites/agence-francaise-d-expertise.html,0,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO273589,OFFPAR,Office parlementaire d'évaluation des choix scientifiques et technologiques,de l'office parlementaire d'évaluation des choix scientifiques et technologiques,office parlementaire d'évaluation des choix scientifiques et technologiques,OTS,"{'dateDebut': '2002-06-19', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,,,,"{'secretaire01': 'M. Michel Bermond', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO807653,GE,Violences intrafamiliales,VIOLENCES INTRAFAMILIALES,VIOLENCES INTRAFAMILIALES,VIOLENFAM,"{'dateDebut': None, 'dateAgrement': '2022-12-07', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Antoine Le Vavasseur', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO807891,GA,France-Somalie,de France-Somalie,Somalie,SOM,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Natacha Barcelo', 'secretaire02': None}",{'paysRef': 'GOP756509'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO810394,MISINFO,Mission d'information sur les différentiels de fiscalité entre entreprises,,Différentiels de fiscalité entreprises,FISCENTREP,"{'dateDebut': '2022-12-08', 'dateAgrement': None, 'dateFin': None}",PO59048,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO807326,GA,France-Maroc,de France-Maroc,Maroc,MAR,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Anne-Cécile Blauwblomme-Delcroix', 'secretaire02': None}",{'paysRef': 'GOP756539'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO823492,MISINFO,mission d'information instruction des enfants en situation de handicap,mission d'information instruction des enfants en situation de handicap,instruction des enfants en situation de handicap,MIENFHAND,"{'dateDebut': '2023-05-03', 'dateAgrement': None, 'dateFin': None}",PO804431,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO820615,CNPE,Commission d'enquête sur le coût de la vie dans les collectivités territoriales régies par les articles 73 et 74 de la Constitution,de la commission d'enquête sur le coût de la vie dans les collectivités territoriales régies par les articles 73 et 74 de la Constitution,Commission d'enquête coût de la vie en outre-mer,CECVOM,"{'dateDebut': '2023-02-09', 'dateAgrement': None, 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO684934,PARPOL,Parti radical de gauche,Parti radical de gauche,Parti radical de gauche,PRG,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO60218,ORGEXTPARL,Conseil d'administration de l'agence nationale pour l'amélioration des conditions de travail,du conseil d'administration de l'Agence nationale pour l'amélioration des conditions de travail,"Travail, conditions de",76,"{'dateDebut': '1973-12-30', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 4642-2 du code du travail,https://www.anact.fr/le-conseil-dadministration-de-lagence-nationale-pour-lamelioration-des-conditions-de-travail-anact,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO807141,GE,Maladies rares,MALADIES RARES,MALADIES RARES,MALADIERAR,"{'dateDebut': None, 'dateAgrement': '2022-12-07', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Julien Bricault', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO784391,ORGEXTPARL,Comité de contrôle et de liaison covid-19 chargé d'associer la société civile et le Parlement aux opérations de lutte contre la propagation de l'épidémie par suivi des contacts ainsi qu'au déploiement des systèmes d'information prévus à cet effet,,Comité contrôle covid-19,395,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,0,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO709193,ORGEXTPARL,Conseil national du syndrome de l'immunodéficience acquise (SIDA) et des hépatites virales chroniques,du Conseil national du syndrome de l'immunodéficience acquise et des hépatites virales chroniques,SIDA,335,"{'dateDebut': '2015-02-24', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 3121-3 du code de la santé publique,https://cns.sante.fr/,52,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO769420,ORGEXTPARL,Conseil d'administration de l'Agence nationale de la cohésion des territoires,,Agence nationale de la cohésion des territoires,394,"{'dateDebut': '2019-07-22', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO801883,MINISTERE,"Ministère auprès de la ministre de l’Europe et des affaires étrangères, chargé du commerce extérieur, de l'attractivité et des Français de l'étranger","auprès de la ministre de l’Europe et des affaires étrangères, chargé du commerce extérieur, de l'attractivité et des Français de l'étranger","Commerce extérieur, attractivité et Français de l'étranger",COMEX,"{'dateDebut': '2022-07-05', 'dateAgrement': None, 'dateFin': None}",PO791579,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO808186,GA,France-Qatar,de France-Qatar,Qatar,QAT,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Pascale Rey-Pantz', 'secretaire02': None}",{'paysRef': 'GOP756477'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO823608,MISINFO,Mission d’information relative à l’avenir de l’industrie spatiale européenne,de la mission d’information relative à l’avenir de l’industrie spatiale européenne,AVENIR INDUSTRIE SPATIALE EUROPE,INDSPATIAL,"{'dateDebut': '2023-05-03', 'dateAgrement': None, 'dateFin': None}",PO419610,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO742477,ORGEXTPARL,Office franco-québécois pour la jeunesse,de l'Office franco-québécois pour la jeunesse,Office franco-québécois pour la jeunesse,381,"{'dateDebut': '2017-11-01', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article 31 de la loi n° 2018-699 du 3 août 2018,http://www.ofqj.org/book/notre-organisation,1,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO807961,GEVI,Groupe d'études à vocation internationale sur les questions de la République populaire démocratique de Corée (Corée du Nord ),de France-Groupe d'études à vocation internationale sur les questions de la République populaire démocratique de Corée (Corée du Nord ),Corée du Nord,NK,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Antoine Lenormand', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO807341,GE,Attractivité économique et export,ATTRACTIVITÉ ÉCONOMIQUE ET EXPORT,ATTRACTIVITÉ ÉCONOMIQUE ET EXPORT,ATTRACTIVI,"{'dateDebut': None, 'dateAgrement': '2022-12-07', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Graziella Raffy', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaireInternational,PO807151,GA,France-République d'Autriche,de France-République d'Autriche,Autriche,A,"{'dateDebut': None, 'dateAgrement': '2022-06-22', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'Mme Valérie Checketts', 'secretaire02': None}",{'paysRef': 'GOP756402'},,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO717425,ORGEXTPARL,"Haut Conseil de la famille, de l'enfance et de l'âge – Enfance et adolescence",,"Haut Conseil famille, formation enfance",376,"{'dateDebut': '2016-10-25', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 142-1 du code de l'action sociale et des familles,http://www.hcfea.fr/,1,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO806155,CMP,Commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi d'orientation et de programmation du ministère de l'intérieur,de la commission mixte paritaire chargée de proposer un texte sur les dispositions restant en discussion du projet de loi d'orientation et de programmation du ministère de l'intérieur,LOPMI,343,"{'dateDebut': '2022-11-23', 'dateAgrement': None, 'dateFin': '2022-12-14'}",,,5ème République,16,,,,"{'secretaire01': None, 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeParlementaire_Type,PO807496,GE,Thermalisme,THERMALISME,THERMALISME,THERMALISM,"{'dateDebut': None, 'dateAgrement': '2022-12-07', 'dateFin': None}",,,5ème République,16,,,,"{'secretaire01': 'M. Aurélien Nicodeau', 'secretaire02': None}",,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO697215,ORGEXTPARL,Conseil supérieur des programmes,du Conseil supérieur des programmes,Programmes,313,"{'dateDebut': '2013-07-08', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 231-14 du code de l'éducation,http://www.education.gouv.fr/pid31771/le-conseil-superieur-des-programmes.html,23,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO684932,PARPOL,Parti socialiste,Parti socialiste,Parti socialiste,PS,"{'dateDebut': None, 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO312952,ORGEXTPARL,Commission nationale d'agrément des associations représentant les usagers dans les instances hospitalières ou de santé publique,de la Commission nationale d'agrément des associations représentant les usagers dans les instances hospitalières ou de santé publique,Agrément des associations d'usagers,214,"{'dateDebut': '2005-03-31', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 1114-5 du code de la santé publique,http://solidarites-sante.gouv.fr/ministere/acteurs/partenaires/article/cnaarusp-commission-nationale-d-agrement,10,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExterne_Type,PO516753,COMSENAT,Commission des affaires économiques,de la commission des affaires économiques,Affaires économiques,CAECO,"{'dateDebut': '2012-02-21', 'dateAgrement': None, 'dateFin': None}",,,,,,,,,,,,
http://schemas.assemblee-nationale.fr/referentiel,http://www.w3.org/2001/XMLSchema-instance,OrganeExtraParlementaire_type,PO677769,ORGEXTPARL,Conseil d'administration du Centre national du cinéma et de l'image animée,du conseil d'administration du Centre national du cinéma et de l'image animée,CNC et image animée,300,"{'dateDebut': '2011-05-17', 'dateAgrement': None, 'dateFin': None}",,,5ème République,,Article L. 112-1 du code du cinéma et de l'image animée,http://cnc.fr/web/fr;jsessionid=E86B1EDA242977C26CF620B5904B2220.liferay,0,,,,,
