uid,objet,type,date,seance,sort,identiques,amendement,sous_amendement,cr,url_scrutin,url_seance
VTANR5L16V1430,l'amendement n° 885 de Mme Lavalette à l'article 3 de la proposition de loi portant mesures pour bâtir la société du bien vieillir en France (première lecture).,scrutin public ordinaire,2023-04-13,RUANR5L16S2023IDS27002,rejeté,False,True,False,CRSANR5L16S2023O1N215,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1430,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N215
VTANR5L16V1719,l'amendement n° 1040 de M. Giletti après l'article 14 du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-31,RUANR5L16S2023IDS27082,rejeté,False,True,False,CRSANR5L16S2023O1N253,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1719,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N253
VTANR5L16V1653,l'amendement n° 1610 de M. Lopez-Liguori à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-26,RUANR5L16S2023IDS27077,rejeté,False,True,False,CRSANR5L16S2023O1N248,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1653,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N248
VTANR5L16V537,l'amendement n° 492 de M. Mauvieux à l'article 4 et État B du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-08,RUANR5L16S2023IDS26555,rejeté,False,True,False,CRSANR5L16S2023O1N050,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/537,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N050
VTANR5L16V1320,l'amendement n° 105 de Mme Lechanteux à l'article 1er A de la proposition de loi visant à protéger les logements contre l'occupation illicite (deuxième lecture).,scrutin public ordinaire,2023-03-29,RUANR5L16S2023IDS26942,rejeté,False,True,False,CRSANR5L16S2023O1N196,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1320,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N196
VTANR5L16V1633,l'amendement n° 1605 de M. Blanchet à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-25,RUANR5L16S2023IDS27075,adopté,False,True,False,CRSANR5L16S2023O1N246,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1633,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N246
VTANR5L16V1793,l'amendement n° 30 de M. Blairy après l'article 4 de la proposition de loi visant à renforcer la continuité territoriale en Outre-Mer (première lecture).,scrutin public ordinaire,2023-06-08,RUANR5L16S2023IDS27178,rejeté,False,True,False,CRSANR5L16S2023O1N262,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1793,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N262
VTANR5L16V172,l'amendement n° 635 de M. Jean-Philippe Tanguy après l'article 10 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-26,RUANR5L16S2022IDS26216,rejeté,False,True,False,CRSANR5L16S2022E1N024,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N024
VTANR5L16V642,l'amendement n° 191 de M. Gonzalez après l'article 5 de la proposition de loi visant à protéger les logements contre l'occupation illicite (première lecture).,scrutin public ordinaire,2022-11-29,RUANR5L16S2023IDS26559,rejeté,False,True,False,CRSANR5L16S2023O1N073,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/642,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N073
VTANR5L16V1203,l'amendement n° 588 de Mme Florence Goulet à l'article premier du projet de loi relatif à l’accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-15,RUANR5L16S2023IDS26881,rejeté,False,True,False,CRSANR5L16S2023O1N177,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1203,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N177
VTANR5L16V1238,l'amendement n° 363 de M. Meurin après l'article 13 du projet de loi relatif à l’accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-16,RUANR5L16S2023IDS26894,rejeté,False,True,False,CRSANR5L16S2023O1N181,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1238,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N181
VTANR5L16V575,l'amendement n° 761 de M. de Lépinau à l'article 6 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-15,RUANR5L16S2023IDS26501,rejeté,False,True,False,CRSANR5L16S2023O1N054,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/575,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N054
VTANR5L16V608,l'amendement n° 717 de M. Houssin à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-18,RUANR5L16S2023IDS26550,rejeté,False,True,False,CRSANR5L16S2023O1N061,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/608,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N061
VTANR5L16V1543,l'amendement n° 113 de M. Tivoli à l'article 15 de la proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (première lecture).,scrutin public ordinaire,2023-05-16,RUANR5L16S2023IDS27060,rejeté,False,True,False,CRSANR5L16S2023O1N235,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1543,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N235
VTANR5L16V1172,l'amendement n° 348 de M. Meurin à l'article 1er D du projet de loi relatif à l'accélération des procédures lièes à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-13,RUANR5L16S2023IDS26878,rejeté,False,True,False,CRSANR5L16S2023O1N174,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N174
VTANR5L16V606,l'amendement n° 1189 de M. Berteloot à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-17,RUANR5L16S2023IDS26506,rejeté,False,True,False,CRSANR5L16S2023O1N059,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/606,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N059
VTANR5L16V1269,le sous-amendement n° 789 de M. Bothorel à l'amendement n° 757 de M. Lopez-Liguori à l'article 7 du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-23,RUANR5L16S2023IDS26890,adopté,False,True,True,CRSANR5L16S2023O1N188,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1269,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N188
VTANR5L16V452,l'amendement n° 1438 de Mme Le Pen à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Outre-Mer.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26422,rejeté,False,True,False,CRSANR5L16S2023O1N040,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/452,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N040
VTANR5L16V757,l'amendement de suppression n° 3029 de M. Baubry à l'article 12 du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-12,RUANR5L16S2023IDS26617,rejeté,False,True,False,CRSANR5L16S2023O1N096,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/757,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N096
VTANR5L16V455,l'amendement n° 1430 de Mme Le Pen à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Outre-Mer.,scrutin public ordinaire,2022-10-28,RUANR5L16S2023IDS26422,rejeté,False,True,False,CRSANR5L16S2023O1N040,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/455,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N040
VTANR5L16V310,l'amendement n° 2851 de M. Jean-Philippe Tanguy après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-14,RUANR5L16S2023IDS26396,rejeté,False,True,False,CRSANR5L16S2023O1N020,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/310,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N020
VTANR5L16V534,l'amendement n° 509 de M. Mauvieux à l'article 4 et État B du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-08,RUANR5L16S2023IDS26555,rejeté,False,True,False,CRSANR5L16S2023O1N050,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/534,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N050
VTANR5L16V18,l'amendement n° 677 de M. Catteau à l'article premier du projet de loi portant mesures d'urgence pour la protection du pouvoir d'achat (première lecture).,scrutin public ordinaire,2022-07-18,RUANR5L16S2022IDS26205,rejeté,False,True,False,CRSANR5L16S2022E1N008,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/18,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N008
VTANR5L16V1188,l'amendement n° 407 de M. de Fournas à l'article 1er E du projet de loi relatif à l'accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-14,RUANR5L16S2023IDS26880,rejeté,False,True,False,CRSANR5L16S2023O1N176,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1188,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N176
VTANR5L16V222,l'amendement n° 207 de M. Villedieu à l'article 4 du projet de loi portant mesures d'urgence relatives au fonctionnement du marché du travail en vue du plein emploi (première lecture).,scrutin public ordinaire,2022-10-05,RUANR5L16S2023IDS26382,rejeté,False,True,False,CRSANR5L16S2023O1N006,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/222,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N006
VTANR5L16V1792,l'amendement n° 2 de Mme Parmentier après l'article 4 de la proposition de loi visant à renforcer la continuité territoriale en Outre-Mer (première lecture).,scrutin public ordinaire,2023-06-08,RUANR5L16S2023IDS27178,rejeté,False,True,False,CRSANR5L16S2023O1N262,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1792,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N262
VTANR5L16V760,l'amendement n° 1801 de M. Guitton à l'article 12 du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-12,RUANR5L16S2023IDS26618,rejeté,False,True,False,CRSANR5L16S2023O1N097,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/760,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N097
VTANR5L16V607,l'amendement n° 1190 de M. Berteloot à l'article premier et rapport annexé du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-18,RUANR5L16S2023IDS26549,rejeté,False,True,False,CRSANR5L16S2023O1N060,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/607,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N060
VTANR5L16V1375,l'amendement n° 18 de Mme Galzy après l'article 2 de la proposition de loi visant à mieux manger en soutenant les Français face à l'inflation et en favorisant l'accès à une alimentation saine (première lecture).,scrutin public ordinaire,2023-04-06,RUANR5L16S2023IDS26966,rejeté,False,True,False,CRSANR5L16S2023O1N206,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1375,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N206
VTANR5L16V113,l'amendement n° 522 de Mme Le Pen après l'article 3 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-23,RUANR5L16S2022IDS26278,rejeté,False,True,False,CRSANR5L16S2022E1N019,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/113,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N019
VTANR5L16V963,l'amendement n° 14629 de M. Gillet à l'article 2 du projet de loi de financement rectificative de la sécurité sociale pour 2023 (première lecture).,scrutin public ordinaire,2023-02-13,RUANR5L16S2023IDS26791,rejeté,False,True,False,CRSANR5L16S2023O1N145,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/963,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N145
VTANR5L16V1382,l'amendement n° 60 de Mme Galzy après l'article 3 de la proposition de loi visant à mieux manger en soutenant les Français face à l'inflation et en favorisant l'accès à une alimentation saine (première lecture).,scrutin public ordinaire,2023-04-06,RUANR5L16S2023IDS26967,rejeté,False,True,False,CRSANR5L16S2023O1N207,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1382,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N207
VTANR5L16V327,l'amendement n° 2467 de M. Jean-Philippe Tanguy après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-17,RUANR5L16S2023IDS26398,rejeté,False,True,False,CRSANR5L16S2023O1N022,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/327,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N022
VTANR5L16V1521,l'amendement n° 374 de Mme Lechanteux à l'article 7 bis de la proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (première lecture).,scrutin public ordinaire,2023-05-15,RUANR5L16S2023IDS27058,rejeté,False,True,False,CRSANR5L16S2023O1N233,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1521,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N233
VTANR5L16V1613,l'amendement n° 1746 de Mme Menache à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-24,RUANR5L16S2023IDS27072,rejeté,False,True,False,CRSANR5L16S2023O1N243,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1613,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N243
VTANR5L16V1193,l'amendement n° 200 de Mme Sabatini à l'article 1er F du projet de loi relatif à l'accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-14,RUANR5L16S2023IDS26880,rejeté,False,True,False,CRSANR5L16S2023O1N176,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1193,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N176
VTANR5L16V1260,l'amendement n° 772 de M. Gonzalez à l'article 6 du projet de loi relatif aux jeux Olympiques et Paralympiques de 2024 et portant diverses autres dispositions (première lecture).,scrutin public ordinaire,2023-03-22,RUANR5L16S2023IDS26888,rejeté,False,True,False,CRSANR5L16S2023O1N186,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1260,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N186
VTANR5L16V1594,l'amendement n° 1771 de M. Gonzalez à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-23,RUANR5L16S2023IDS27070,adopté,False,True,False,CRSANR5L16S2023O1N241,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1594,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N241
VTANR5L16V1654,l'amendement n° 768 de M. Boccaletti à l'article 2 et rapport annexé du projet de loi relatif à la programmation militaire pour les années 2024 à 2030 et portant diverses dispositions intéressant la défense (première lecture).,scrutin public ordinaire,2023-05-26,RUANR5L16S2023IDS27077,rejeté,False,True,False,CRSANR5L16S2023O1N248,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1654,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N248
VTANR5L16V405,l'amendement n° 1918 de M. de Lépinau à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/405,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V1194,l'amendement n° 509 de Mme Laporte à l'article 1er F du projet de loi relatif à l'accélération des procédures liées à la construction de nouvelles installations nucléaires à proximité de sites nucléaires existants et au fonctionnement des installations existantes (première lecture).,scrutin public ordinaire,2023-03-14,RUANR5L16S2023IDS26880,rejeté,False,True,False,CRSANR5L16S2023O1N176,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1194,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N176
VTANR5L16V681,l'amendement n° 530 de Mme Mathilde Paris à l'article 1er E du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-07,RUANR5L16S2023IDS26601,rejeté,False,True,False,CRSANR5L16S2023O1N087,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/681,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N087
VTANR5L16V1371,le sous-amendement n° 98 de M. de Fournas à l'amendement n° 62 de Mme Pasquini à l'article 2 de la proposition de loi visant à mieux manger en soutenant les Français face à l'inflation et en favorisant l'accès à une alimentation saine (première lecture).,scrutin public ordinaire,2023-04-06,RUANR5L16S2023IDS26966,rejeté,False,True,True,CRSANR5L16S2023O1N206,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1371,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N206
VTANR5L16V562,l'amendement n° 335 de M. Ménagé à l'article 2 du projet de loi d'orientation et de programmation du ministère de l'intérieur (première lecture).,scrutin public ordinaire,2022-11-14,RUANR5L16S2023IDS26548,rejeté,False,True,False,CRSANR5L16S2023O1N052,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/562,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N052
VTANR5L16V356,l'amendement n° 914 de Mme Mélin après l'article 3 du projet de loi de financement de la sécurité sociale pour 2023 (première lecture).,scrutin public ordinaire,2022-10-20,RUANR5L16S2023IDS26405,rejeté,False,True,False,CRSANR5L16S2023O1N028,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/356,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N028
VTANR5L16V1092,l'amendement n° 16608 de M. Jean-Philippe Tanguy après l'article 2 du projet de loi de financement rectificative de la sécurité sociale pour 2023 (première lecture).,scrutin public ordinaire,2023-02-17,RUANR5L16S2023IDS26804,rejeté,False,True,False,CRSANR5L16S2023O1N155,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1092,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N155
VTANR5L16V55,l'amendement n° 339 de Mme Mathilde Paris à l'article 6 du projet de loi portant mesures d'urgence pour la protection du pouvoir d'achat (première lecture).,scrutin public ordinaire,2022-07-21,RUANR5L16S2022IDS26211,rejeté,False,True,False,CRSANR5L16S2022E1N013,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/55,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N013
VTANR5L16V162,l'amendement n° 790 de M. Meizonnet avant l'article 9 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-07-26,RUANR5L16S2022IDS26215,rejeté,False,True,False,CRSANR5L16S2022E1N023,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/162,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N023
VTANR5L16V1323,l'amendement n° 103 de Mme Lechanteux à l'article 1er A de la proposition de loi visant à protéger les logements contre l'occupation illicite (deuxième lecture).,scrutin public ordinaire,2023-03-29,RUANR5L16S2023IDS26942,rejeté,False,True,False,CRSANR5L16S2023O1N196,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1323,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N196
VTANR5L16V778,l'amendement n° 3033 de M. Meurin après l'article 16 ter A du projet de loi relatif à l'accélération de la production d'énergies renouvelables (première lecture).,scrutin public ordinaire,2022-12-13,RUANR5L16S2023IDS26619,rejeté,False,True,False,CRSANR5L16S2023O1N098,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/778,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N098
VTANR5L16V1153,l'amendement n° 43 de Mme Levavasseur après l'article premier de la proposition de loi visant à favoriser l'accompagnement des couples confrontés à une fausse couche (première lecture).,scrutin public ordinaire,2023-03-08,RUANR5L16S2023IDS26863,rejeté,False,True,False,CRSANR5L16S2023O1N172,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1153,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N172
VTANR5L16V54,l'amendement n° 734 de M. Ménagé à l'article 6 du projet de loi portant mesures d'urgence pour la protection du pouvoir d'achat (première lecture).,scrutin public ordinaire,2022-07-21,RUANR5L16S2022IDS26211,rejeté,False,True,False,CRSANR5L16S2022E1N013,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/54,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2022E1N013
VTANR5L16V1358,l'amendement n° 89 de Mme Engrand à l'article 2 bis de la proposition de loi visant à lutter contre les arnaques et les dérives des influenceurs sur les réseaux sociaux (première lecture).,scrutin public ordinaire,2023-03-30,RUANR5L16S2023IDS26945,rejeté,False,True,False,CRSANR5L16S2023O1N199,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1358,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N199
VTANR5L16V407,l'amendement n° 1863 de M. Schreck à l'article 27 et État B de la seconde partie du projet de loi de finances pour 2023 (première lecture) - Mission Justice,scrutin public ordinaire,2022-10-27,RUANR5L16S2023IDS26418,rejeté,False,True,False,CRSANR5L16S2023O1N036,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/407,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N036
VTANR5L16V909,"la motion référendaire, présentée par Mme Marine Le Pen et 59 députés, sur le projet de loi de financement rectificative de la sécurité sociale pour 2023 (première lecture).",scrutin public ordinaire,2023-02-06,RUANR5L16S2023IDS26805,rejeté,False,False,False,CRSANR5L16S2023O1N131,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/909,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N131
VTANR5L16V504,l'amendement n° 337 de M. Jean-Philippe Tanguy avant l'article 1 du projet de loi de finances rectificative pour 2022 (première lecture).,scrutin public ordinaire,2022-11-07,RUANR5L16S2023IDS26445,rejeté,False,True,False,CRSANR5L16S2023O1N048,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/504,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N048
VTANR5L16V1576,l'amendement n° 513 de Mathilde Paris à l'article 22 de la proposition de loi visant à renforcer la prévention et la lutte contre l'intensification et l'extension du risque incendie (première lecture).,scrutin public ordinaire,2023-05-17,RUANR5L16S2023IDS27061,rejeté,False,True,False,CRSANR5L16S2023O1N236,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1576,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N236
VTANR5L16V288,l'amendement n° 3383 de M. Buisson après l'article 3 du projet de loi de finances pour 2023 (première lecture).,scrutin public ordinaire,2022-10-13,RUANR5L16S2023IDS26393,rejeté,False,True,False,CRSANR5L16S2023O1N017,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/288,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N017
VTANR5L16V1415,l'amendement n° 909 de Mme Colombier à l'article premier de la proposition de loi portant mesures pour bâtir la société du bien vieillir en France (première lecture).,scrutin public ordinaire,2023-04-12,RUANR5L16S2023IDS26999,rejeté,False,True,False,CRSANR5L16S2023O1N212,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/1415,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N212
VTANR5L16V975,l'amendement n° 15638 de M. Allisio après l'article 2 du projet de loi de financement rectificative de la sécurité sociale pour 2023 (première lecture).,scrutin public ordinaire,2023-02-15,RUANR5L16S2023IDS26794,rejeté,False,True,False,CRSANR5L16S2023O1N148,https://www2.assemblee-nationale.fr/scrutins/detail/(legislature)/16/(num)/975,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N148
