acteurRef,mandatRef,parDelegation,position,organe,date,scrutin,groupe_majorite,nom,prenom,civ,libelleAbrev
PA330240,PM796155,False,pour,PO800508,2022-11-14,VTANR5L16V562,abstention,Ciotti,Éric,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-11-14,VTANR5L16V562,pour,Ménard,Emmanuelle,Mme,NI
PA793796,PM796536,False,pour,PO800532,2022-10-20,VTANR5L16V356,pour,Taupiac,David,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2022-10-20,VTANR5L16V356,pour,Ménard,Emmanuelle,Mme,NI
PA795730,PM797652,False,pour,PO800538,2022-07-21,VTANR5L16V55,contre,Marchive,Bastien,M.,RE
PA720586,PM797088,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Vatin,Pierre,M.,LR
PA718850,PM796203,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Cordier,Pierre,M.,LR
PA721410,PM797316,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Bonnivard,Émilie,Mme,LR
PA607090,PM796761,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Vigier,Jean-Pierre,M.,LR
PA608016,PM797100,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Louwagie,Véronique,Mme,LR
PA643134,PM796758,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Valentin,Isabelle,Mme,LR
PA642847,PM796872,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Bazin,Thibault,M.,LR
PA720630,PM797094,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Minot,Maxime,M.,LR
PA346782,PM797691,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Juvin,Philippe,M.,LR
PA722308,PM797229,False,pour,PO800508,2022-07-21,VTANR5L16V55,pour,Serre,Nathalie,Mme,LR
PA795100,PM797301,False,pour,PO800484,2022-07-21,VTANR5L16V55,contre,Martineau,Éric,M.,DEM
PA610002,PM797286,False,pour,PO800526,2022-07-21,VTANR5L16V55,contre,Sas,Eva,Mme,ECOLO
PA794146,PM796737,False,pour,PO800526,2022-07-21,VTANR5L16V55,contre,Laernoes,Julie,Mme,ECOLO
PA605745,PM796419,False,pour,PO800502,2022-07-21,VTANR5L16V55,pour,Sansu,Nicolas,M.,GDR-NUPES
PA719608,PM796593,False,pour,PO793087,2022-07-21,VTANR5L16V55,pour,Ménard,Emmanuelle,Mme,NI
PA793796,PM796536,False,pour,PO793087,2022-07-21,VTANR5L16V55,pour,Taupiac,David,M.,NI
PA793724,PM796497,False,pour,PO800490,2022-07-26,VTANR5L16V162,pour,Sala,Michel,M.,LFI-NUPES
PA718850,PM796203,False,pour,PO800508,2022-07-26,VTANR5L16V162,pour,Cordier,Pierre,M.,LR
PA718838,PM796197,False,pour,PO800508,2022-07-26,VTANR5L16V162,pour,Brun,Fabrice,M.,LR
PA720684,PM797082,False,pour,PO800508,2022-07-26,VTANR5L16V162,pour,Dumont,Pierre-Henri,M.,LR
PA721816,PM797571,False,pour,PO800508,2022-07-26,VTANR5L16V162,pour,Boucard,Ian,M.,LR
PA719318,PM796470,False,pour,PO800508,2022-07-26,VTANR5L16V162,pour,Anthoine,Emmanuelle,Mme,LR
PA720630,PM797094,False,pour,PO800508,2022-07-26,VTANR5L16V162,pour,Minot,Maxime,M.,LR
PA721442,PM797253,False,pour,PO800508,2022-07-26,VTANR5L16V162,pour,Petex-Levet,Christelle,Mme,LR
PA793980,PM796635,False,pour,PO800526,2022-07-26,VTANR5L16V162,pour,Fournier,Charles,M.,ECOLO
PA719608,PM796593,False,pour,PO793087,2022-07-26,VTANR5L16V162,pour,Ménard,Emmanuelle,Mme,NI
PA720386,PM796908,False,pour,PO800508,2023-03-29,VTANR5L16V1323,pour,Di Filippo,Fabien,M.,LR
PA720644,PM797103,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Nury,Jérôme,M.,LR
PA267429,PM796722,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Cinieri,Dino,M.,LR
PA721816,PM797571,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Boucard,Ian,M.,LR
PA720386,PM796908,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Di Filippo,Fabien,M.,LR
PA720630,PM797094,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Minot,Maxime,M.,LR
PA722390,PM797214,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Corneloup,Josiane,Mme,LR
PA794178,PM796755,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Taite,Jean-Pierre,M.,LR
PA266793,PM796317,False,pour,PO800508,2022-12-13,VTANR5L16V778,pour,Bony,Jean-Yves,M.,LR
PA720586,PM797088,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Vatin,Pierre,M.,LR
PA718850,PM796203,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Cordier,Pierre,M.,LR
PA721410,PM797316,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Bonnivard,Émilie,Mme,LR
PA607090,PM796761,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Vigier,Jean-Pierre,M.,LR
PA642847,PM796872,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Bazin,Thibault,M.,LR
PA720630,PM797094,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Minot,Maxime,M.,LR
PA346054,PM797679,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Maquet,Emmanuel,M.,LR
PA346782,PM797691,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Juvin,Philippe,M.,LR
PA330909,PM796314,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Descoeur,Vincent,M.,LR
PA266793,PM796317,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Bony,Jean-Yves,M.,LR
PA722308,PM797229,False,pour,PO800508,2022-07-21,VTANR5L16V54,pour,Serre,Nathalie,Mme,LR
PA795244,PM797379,False,pour,PO800532,2022-07-21,VTANR5L16V54,contre,Lenormand,Stéphane,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2022-07-21,VTANR5L16V54,pour,Ménard,Emmanuelle,Mme,NI
PA793796,PM796536,False,pour,PO793087,2022-07-21,VTANR5L16V54,pour,Taupiac,David,M.,NI
PA793444,PM796329,False,pour,PO800490,2023-03-30,VTANR5L16V1358,pour,Bompard,Manuel,M.,LFI-NUPES
PA794138,PM796734,False,pour,PO800490,2023-03-30,VTANR5L16V1358,pour,Amiot,Ségolène,Mme,LFI-NUPES
PA721816,PM797571,False,pour,PO800508,2022-10-27,VTANR5L16V407,pour,Boucard,Ian,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-10-27,VTANR5L16V407,pour,Ménard,Emmanuelle,Mme,NI
PA720586,PM797088,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Vatin,Pierre,M.,LR
PA718850,PM796203,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Cordier,Pierre,M.,LR
PA718838,PM796197,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Brun,Fabrice,M.,LR
PA721816,PM797571,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Boucard,Ian,M.,LR
PA720386,PM796908,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Di Filippo,Fabien,M.,LR
PA720630,PM797094,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Minot,Maxime,M.,LR
PA793476,PM796344,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Dubois,Francis,M.,LR
PA793508,PM796371,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Brigand,Hubert,M.,LR
PA266793,PM796317,False,pour,PO800508,2023-02-06,VTANR5L16V909,contre,Bony,Jean-Yves,M.,LR
PA333421,PM796881,False,pour,PO800532,2023-02-06,VTANR5L16V909,abstention,Pancher,Bertrand,M.,LIOT
PA607619,PM796890,False,pour,PO800532,2023-02-06,VTANR5L16V909,abstention,Molac,Paul,M.,LIOT
PA720960,PM797643,False,pour,PO800532,2023-02-06,VTANR5L16V909,abstention,Serva,Olivier,M.,LIOT
PA721046,PM797769,False,pour,PO800532,2023-02-06,VTANR5L16V909,abstention,Bassire,Nathalie,Mme,LIOT
PA1206,PM797637,False,pour,PO793087,2023-02-06,VTANR5L16V909,pour,Dupont-Aignan,Nicolas,M.,NI
PA719608,PM796593,False,pour,PO793087,2023-02-06,VTANR5L16V909,pour,Ménard,Emmanuelle,Mme,NI
PA793476,PM796344,False,pour,PO800508,2022-11-07,VTANR5L16V504,pour,Dubois,Francis,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-11-07,VTANR5L16V504,pour,Ménard,Emmanuelle,Mme,NI
PA719608,PM796593,False,pour,PO793087,2022-10-13,VTANR5L16V288,pour,Ménard,Emmanuelle,Mme,NI
PA721816,PM797571,False,pour,PO800508,2023-04-12,VTANR5L16V1415,pour,Boucard,Ian,M.,LR
PA719318,PM796470,False,pour,PO800508,2023-04-12,VTANR5L16V1415,pour,Anthoine,Emmanuelle,Mme,LR
PA722390,PM797214,False,pour,PO800508,2023-04-12,VTANR5L16V1415,pour,Corneloup,Josiane,Mme,LR
PA793476,PM796344,False,pour,PO800508,2023-04-12,VTANR5L16V1415,pour,Dubois,Francis,M.,LR
PA793508,PM796371,False,pour,PO800508,2023-04-12,VTANR5L16V1415,pour,Brigand,Hubert,M.,LR
PA342415,PM796659,False,pour,PO800496,2023-04-12,VTANR5L16V1415,pour,Battistel,Marie-Noëlle,Mme,SOC
PA719608,PM796593,False,pour,PO793087,2023-04-12,VTANR5L16V1415,pour,Ménard,Emmanuelle,Mme,NI
PA793476,PM796344,False,pour,PO800508,2023-02-15,VTANR5L16V975,abstention,Dubois,Francis,M.,LR
PA793560,PM796404,False,pour,PO800484,2023-02-15,VTANR5L16V975,contre,Babault,Anne-Laure,Mme,DEM
PA721046,PM797769,False,pour,PO800532,2023-02-15,VTANR5L16V975,pour,Bassire,Nathalie,Mme,LIOT
PA721486,PM797517,False,pour,PO800532,2023-02-15,VTANR5L16V975,pour,Naegelen,Christophe,M.,LIOT
PA794626,PM797028,False,pour,PO800532,2023-02-15,VTANR5L16V975,pour,Saint-Huile,Benjamin,M.,LIOT
PA795244,PM797379,False,pour,PO800532,2023-02-15,VTANR5L16V975,pour,Lenormand,Stéphane,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2023-02-15,VTANR5L16V975,pour,Ménard,Emmanuelle,Mme,NI
PA719608,PM796593,False,pour,PO793087,2023-03-14,VTANR5L16V1195,pour,Ménard,Emmanuelle,Mme,NI
PA791812,PM797280,False,pour,PO800490,2022-10-04,VTANR5L16V202,pour,Chikirou,Sophia,Mme,LFI-NUPES
PA344201,PM797085,False,pour,PO800496,2022-10-04,VTANR5L16V202,pour,Petit,Bertrand,M.,SOC
PA1008,PM796623,False,pour,PO800496,2022-10-04,VTANR5L16V202,pour,David,Alain,M.,SOC
PA795270,PM797394,False,pour,PO800514,2022-10-04,VTANR5L16V202,contre,Poussier-Winsback,Marie-Agnès,Mme,HOR
PA795454,PM797493,False,pour,PO800526,2022-10-04,VTANR5L16V202,abstention,Ben Cheikh,Karim,M.,ECOLO
PA796010,PM797802,False,pour,PO800502,2022-10-04,VTANR5L16V202,pour,Maillot,Frédéric,M.,GDR-NUPES
PA719286,PM796353,False,pour,PO800532,2022-10-04,VTANR5L16V202,pour,Colombani,Paul-André,M.,LIOT
PA720960,PM797643,False,pour,PO800532,2022-10-04,VTANR5L16V202,pour,Serva,Olivier,M.,LIOT
PA720976,PM797667,False,pour,PO800532,2022-10-04,VTANR5L16V202,pour,Mathiasin,Max,M.,LIOT
PA795244,PM797379,False,pour,PO800532,2022-10-04,VTANR5L16V202,pour,Lenormand,Stéphane,M.,LIOT
PA719608,PM796593,False,pour,PO793087,2023-03-29,VTANR5L16V1322,pour,Ménard,Emmanuelle,Mme,NI
PA721046,PM797769,False,pour,PO800532,2022-07-22,VTANR5L16V86,pour,Bassire,Nathalie,Mme,LIOT
PA795244,PM797379,False,pour,PO800532,2022-07-22,VTANR5L16V86,pour,Lenormand,Stéphane,M.,LIOT
PA1206,PM797637,False,pour,PO793087,2022-07-22,VTANR5L16V86,pour,Dupont-Aignan,Nicolas,M.,NI
PA719608,PM796593,False,pour,PO793087,2022-07-22,VTANR5L16V86,pour,Ménard,Emmanuelle,Mme,NI
PA722070,PM797406,False,pour,PO800538,2022-10-13,VTANR5L16V294,contre,Henriet,Pierre,M.,RE
PA346782,PM797691,False,pour,PO800508,2022-10-13,VTANR5L16V294,contre,Juvin,Philippe,M.,LR
PA720038,PM796746,False,pour,PO800484,2022-10-13,VTANR5L16V294,contre,Josso,Sandrine,Mme,DEM
PA719608,PM796593,False,pour,PO793087,2022-10-13,VTANR5L16V294,pour,Ménard,Emmanuelle,Mme,NI
PA333421,PM796881,False,pour,PO800532,2023-03-08,VTANR5L16V1152,pour,Pancher,Bertrand,M.,LIOT
PA721486,PM797517,False,pour,PO800532,2023-03-08,VTANR5L16V1152,pour,Naegelen,Christophe,M.,LIOT
PA721486,PM797517,False,pour,PO800532,2023-03-07,VTANR5L16V1131,pour,Naegelen,Christophe,M.,LIOT
PA795244,PM797379,False,pour,PO800532,2023-03-07,VTANR5L16V1131,pour,Lenormand,Stéphane,M.,LIOT
PA718784,PM796266,False,pour,PO800508,2022-11-08,VTANR5L16V520,abstention,Pauget,Éric,M.,LR
PA610002,PM797286,False,pour,PO800526,2022-11-08,VTANR5L16V520,pour,Sas,Eva,Mme,ECOLO
PA736201,PM797523,False,pour,PO800526,2022-11-08,VTANR5L16V520,pour,Taillé-Polian,Sophie,Mme,ECOLO
PA795058,PM797277,False,pour,PO800526,2022-11-08,VTANR5L16V520,pour,Bayou,Julien,M.,ECOLO
PA719382,PM796452,False,pour,PO800514,2023-01-18,VTANR5L16V851,contre,Lamirault,Luc,M.,HOR
PA718926,PM796326,False,pour,PO800502,2023-01-18,VTANR5L16V851,pour,Dharréville,Pierre,M.,GDR-NUPES
PA793572,PM796413,False,pour,PO800514,2022-10-27,VTANR5L16V412,contre,Plassard,Christophe,M.,HOR
PA606098,PM796449,False,pour,PO800508,2023-03-13,VTANR5L16V1174,pour,Marleix,Olivier,M.,LR
PA332523,PM796683,False,pour,PO800508,2023-03-13,VTANR5L16V1174,pour,Dalloz,Marie-Christine,Mme,LR
PA712015,PM796176,False,pour,PO800508,2023-03-13,VTANR5L16V1174,pour,Dive,Julien,M.,LR
PA722308,PM797229,False,pour,PO800508,2023-03-13,VTANR5L16V1174,pour,Serre,Nathalie,Mme,LR
PA719608,PM796593,False,pour,PO793087,2023-03-13,VTANR5L16V1174,pour,Ménard,Emmanuelle,Mme,NI
PA606098,PM796449,False,pour,PO800508,2023-01-12,VTANR5L16V828,pour,Marleix,Olivier,M.,LR
PA721816,PM797571,False,pour,PO800508,2023-01-12,VTANR5L16V828,pour,Boucard,Ian,M.,LR
PA719272,PM796347,False,pour,PO800508,2023-01-12,VTANR5L16V828,pour,Meunier,Frédérique,Mme,LR
PA720630,PM797094,False,pour,PO800508,2023-01-12,VTANR5L16V828,pour,Minot,Maxime,M.,LR
PA722390,PM797214,False,pour,PO800508,2023-01-12,VTANR5L16V828,pour,Corneloup,Josiane,Mme,LR
PA793094,PM796140,False,pour,PO800508,2023-01-12,VTANR5L16V828,pour,Ray,Nicolas,M.,LR
PA1206,PM797637,False,pour,PO793087,2023-01-12,VTANR5L16V828,pour,Dupont-Aignan,Nicolas,M.,NI
PA719608,PM796593,False,pour,PO793087,2023-01-12,VTANR5L16V828,pour,Ménard,Emmanuelle,Mme,NI
PA794386,PM796893,False,pour,PO800538,2023-03-06,VTANR5L16V1122,contre,Métayer,Lysiane,Mme,RE
PA267429,PM796722,False,pour,PO800508,2023-03-06,VTANR5L16V1122,pour,Cinieri,Dino,M.,LR
PA332523,PM796683,False,pour,PO800508,2023-03-06,VTANR5L16V1122,pour,Dalloz,Marie-Christine,Mme,LR
PA718784,PM796266,False,pour,PO800508,2023-03-06,VTANR5L16V1122,pour,Pauget,Éric,M.,LR
PA719318,PM796470,False,pour,PO800508,2023-03-06,VTANR5L16V1122,pour,Anthoine,Emmanuelle,Mme,LR
PA720386,PM796908,False,pour,PO800508,2023-03-06,VTANR5L16V1122,pour,Di Filippo,Fabien,M.,LR
PA721486,PM797517,False,pour,PO800532,2023-03-06,VTANR5L16V1122,pour,Naegelen,Christophe,M.,LIOT
PA346054,PM797679,False,pour,PO800508,2022-12-07,VTANR5L16V692,pour,Maquet,Emmanuel,M.,LR
PA722390,PM797214,False,pour,PO800508,2022-12-07,VTANR5L16V692,pour,Corneloup,Josiane,Mme,LR
PA793094,PM796140,False,pour,PO800508,2022-12-07,VTANR5L16V692,pour,Ray,Nicolas,M.,LR
PA793476,PM796344,False,pour,PO800508,2022-12-07,VTANR5L16V692,pour,Dubois,Francis,M.,LR
PA794410,PM796911,False,pour,PO800508,2022-12-07,VTANR5L16V692,pour,Seitlinger,Vincent,M.,LR
PA344201,PM818321,False,pour,PO800496,2023-02-09,VTANR5L16V928,contre,Petit,Bertrand,M.,SOC
PA1008,PM796623,False,pour,PO800496,2023-02-09,VTANR5L16V928,contre,David,Alain,M.,SOC
PA643143,PM797646,False,pour,PO800496,2023-02-09,VTANR5L16V928,contre,Baptiste,Christian,M.,SOC
PA795828,PM797703,False,pour,PO800496,2023-02-09,VTANR5L16V928,contre,Hajjar,Johnny,M.,SOC
PA643157,PM797763,False,pour,PO800496,2023-02-09,VTANR5L16V928,contre,Naillet,Philippe,M.,SOC
PA795820,PM797700,False,pour,PO800502,2023-02-09,VTANR5L16V928,pour,Nadeau,Marcellin,M.,GDR-NUPES
PA720838,PM797865,False,pour,PO800502,2023-02-09,VTANR5L16V928,pour,Bourouaha,Soumya,Mme,GDR-NUPES
PA719608,PM796593,False,pour,PO793087,2022-10-27,VTANR5L16V417,pour,Ménard,Emmanuelle,Mme,NI
PA718850,PM796203,False,pour,PO800508,2023-03-16,VTANR5L16V1236,pour,Cordier,Pierre,M.,LR
PA719318,PM796470,False,pour,PO800508,2023-03-16,VTANR5L16V1236,pour,Anthoine,Emmanuelle,Mme,LR
PA720630,PM797094,False,pour,PO800508,2023-03-16,VTANR5L16V1236,pour,Minot,Maxime,M.,LR
PA722102,PM797850,False,pour,PO800538,2023-03-07,VTANR5L16V1139,contre,Vidal,Annie,Mme,RE
PA330008,PM796158,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Breton,Xavier,M.,LR
PA608016,PM797100,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Louwagie,Véronique,Mme,LR
PA718884,PM796218,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Bazin-Malgras,Valérie,Mme,LR
PA642847,PM796872,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Bazin,Thibault,M.,LR
PA794038,PM796668,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Neuder,Yannick,M.,LR
PA794178,PM796755,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Taite,Jean-Pierre,M.,LR
PA794410,PM796911,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Seitlinger,Vincent,M.,LR
PA330909,PM796314,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Descoeur,Vincent,M.,LR
PA342240,PM796707,False,pour,PO800508,2023-03-07,VTANR5L16V1139,pour,Bourgeaux,Jean-Luc,M.,LR
PA719608,PM796593,False,pour,PO793087,2023-03-07,VTANR5L16V1139,pour,Ménard,Emmanuelle,Mme,NI
PA267429,PM796722,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Cinieri,Dino,M.,LR
PA718850,PM796203,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Cordier,Pierre,M.,LR
PA608826,PM797256,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Duby-Muller,Virginie,Mme,LR
PA607090,PM796761,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Vigier,Jean-Pierre,M.,LR
PA718784,PM796266,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Pauget,Éric,M.,LR
PA720386,PM796908,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Di Filippo,Fabien,M.,LR
PA642847,PM796872,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Bazin,Thibault,M.,LR
PA720630,PM797094,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Minot,Maxime,M.,LR
PA793508,PM796371,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Brigand,Hubert,M.,LR
PA266793,PM796317,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Bony,Jean-Yves,M.,LR
PA722308,PM797229,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Serre,Nathalie,Mme,LR
PA774954,PM796797,False,pour,PO800508,2022-07-19,VTANR5L16V30,contre,Blin,Anne-Laure,Mme,LR
PA719608,PM796593,False,pour,PO793087,2022-07-19,VTANR5L16V30,contre,Ménard,Emmanuelle,Mme,NI
PA346782,PM797691,False,pour,PO800508,2022-07-23,VTANR5L16V109,contre,Juvin,Philippe,M.,LR
PA608172,PM797064,False,pour,PO800496,2022-07-23,VTANR5L16V109,pour,Pires Beaune,Christine,Mme,SOC
PA793624,PM796440,False,pour,PO800496,2022-07-23,VTANR5L16V109,pour,Brun,Philippe,M.,SOC
PA643143,PM797646,False,pour,PO800496,2022-07-23,VTANR5L16V109,pour,Baptiste,Christian,M.,SOC
PA342196,PM796695,False,pour,PO800496,2022-07-23,VTANR5L16V109,pour,Rouaux,Claudia,Mme,SOC
PA643192,PM797097,False,pour,PO800496,2022-07-23,VTANR5L16V109,pour,Jourdan,Chantal,Mme,SOC
PA719608,PM796593,False,pour,PO793087,2022-07-23,VTANR5L16V109,contre,Ménard,Emmanuelle,Mme,NI
PA721816,PM797571,False,pour,PO800508,2022-12-13,VTANR5L16V779,pour,Boucard,Ian,M.,LR
PA722390,PM797214,False,pour,PO800508,2022-12-13,VTANR5L16V779,pour,Corneloup,Josiane,Mme,LR
PA794178,PM796755,False,pour,PO800508,2022-12-13,VTANR5L16V779,pour,Taite,Jean-Pierre,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-12-13,VTANR5L16V779,pour,Ménard,Emmanuelle,Mme,NI
PA720630,PM797094,False,pour,PO800508,2023-03-23,VTANR5L16V1272,pour,Minot,Maxime,M.,LR
PA719608,PM796593,False,pour,PO793087,2023-03-23,VTANR5L16V1272,pour,Ménard,Emmanuelle,Mme,NI
PA720586,PM797088,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Vatin,Pierre,M.,LR
PA267794,PM796272,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Tabarot,Michèle,Mme,LR
PA718850,PM796203,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Cordier,Pierre,M.,LR
PA608826,PM797256,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Duby-Muller,Virginie,Mme,LR
PA607090,PM796761,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Vigier,Jean-Pierre,M.,LR
PA719272,PM796347,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Meunier,Frédérique,Mme,LR
PA643134,PM796758,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Valentin,Isabelle,Mme,LR
PA721474,PM797511,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Viry,Stéphane,M.,LR
PA722390,PM797214,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Corneloup,Josiane,Mme,LR
PA793476,PM796344,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Dubois,Francis,M.,LR
PA793508,PM796371,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Brigand,Hubert,M.,LR
PA794410,PM796911,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Seitlinger,Vincent,M.,LR
PA266793,PM796317,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Bony,Jean-Yves,M.,LR
PA342240,PM796707,False,pour,PO800508,2022-10-05,VTANR5L16V210,pour,Bourgeaux,Jean-Luc,M.,LR
PA793860,PM803290,False,pour,PO800484,2022-10-05,VTANR5L16V210,contre,Zgainski,Frédéric,M.,DEM
PA793792,PM803292,False,pour,PO800484,2022-10-05,VTANR5L16V210,contre,Esquenet-Goxes,Laurent,M.,DEM
PA309643,PM797403,False,pour,PO793087,2022-10-05,VTANR5L16V210,pour,Besse,Véronique,Mme,NI
PA719608,PM796593,False,pour,PO793087,2022-10-05,VTANR5L16V210,pour,Ménard,Emmanuelle,Mme,NI
PA719608,PM796593,False,pour,PO793087,2022-10-12,VTANR5L16V264,pour,Ménard,Emmanuelle,Mme,NI
PA332523,PM796683,False,pour,PO800508,2023-03-07,VTANR5L16V1132,pour,Dalloz,Marie-Christine,Mme,LR
PA794830,PM797145,False,pour,PO800484,2023-03-07,VTANR5L16V1132,contre,Ott,Hubert,M.,DEM
PA721486,PM797517,False,pour,PO800532,2023-03-07,VTANR5L16V1132,pour,Naegelen,Christophe,M.,LIOT
PA795244,PM797379,False,pour,PO800532,2023-03-07,VTANR5L16V1132,pour,Lenormand,Stéphane,M.,LIOT
PA794214,PM796782,False,pour,PO800538,2023-01-18,VTANR5L16V847,contre,Bataillon,Quentin,M.,RE
PA793520,PM796377,False,pour,PO800484,2022-10-12,VTANR5L16V265,contre,Cosson,Mickaël,M.,DEM
PA643143,PM797646,False,pour,PO800496,2022-10-12,VTANR5L16V265,contre,Baptiste,Christian,M.,SOC
PA793980,PM796635,False,pour,PO800526,2022-10-12,VTANR5L16V265,contre,Fournier,Charles,M.,ECOLO
PA795998,PM797796,False,pour,PO800502,2022-10-12,VTANR5L16V265,contre,K/Bidi,Emeline,Mme,GDR-NUPES
PA719608,PM796593,False,pour,PO793087,2022-10-12,VTANR5L16V265,pour,Ménard,Emmanuelle,Mme,NI
PA610654,PM797724,False,pour,PO800490,2022-10-04,VTANR5L16V207,abstention,Nilor,Jean-Philippe,M.,LFI-NUPES
PA643089,PM797439,False,pour,PO800508,2022-10-04,VTANR5L16V207,contre,Thiériot,Jean-Louis,M.,LR
PA267306,PM797073,False,pour,PO800502,2022-10-04,VTANR5L16V207,pour,Chassaigne,André,M.,GDR-NUPES
PA793174,PM796188,False,pour,PO800502,2022-10-04,VTANR5L16V207,pour,Monnet,Yannick,M.,GDR-NUPES
PA346782,PM797691,False,pour,PO800508,2022-10-14,VTANR5L16V318,pour,Juvin,Philippe,M.,LR
PA719608,PM796593,False,pour,PO793087,2022-10-14,VTANR5L16V318,pour,Ménard,Emmanuelle,Mme,NI
PA719608,PM796593,False,pour,PO793087,2023-04-06,VTANR5L16V1362,pour,Ménard,Emmanuelle,Mme,NI
PA267429,PM796722,False,pour,PO800508,2023-05-15,VTANR5L16V1529,pour,Cinieri,Dino,M.,LR
PA608016,PM797100,False,pour,PO800508,2023-05-15,VTANR5L16V1529,pour,Louwagie,Véronique,Mme,LR
PA643134,PM796758,False,pour,PO800508,2023-05-15,VTANR5L16V1529,pour,Valentin,Isabelle,Mme,LR
PA722390,PM797214,False,pour,PO800508,2023-05-15,VTANR5L16V1529,pour,Corneloup,Josiane,Mme,LR
PA793342,PM796269,False,pour,PO800508,2023-05-15,VTANR5L16V1529,pour,Martin,Alexandra,Mme,LR
PA793476,PM796344,False,pour,PO800508,2023-05-15,VTANR5L16V1529,pour,Dubois,Francis,M.,LR
PA712015,PM796176,False,pour,PO800508,2023-05-15,VTANR5L16V1529,pour,Dive,Julien,M.,LR
PA719640,PM796575,False,pour,PO800484,2023-05-15,VTANR5L16V1529,pour,Mette,Sophie,Mme,DEM
